Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	Replicate	Batch	Compound Name	Dose	Compound SMILES	"Compound MOA (from Ljosa et al, 2013)"	Control Type	Channels
Week7_34661	C2	26	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	C3	27	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	chloramphenicol	20 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	C4	28	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	chloramphenicol	6 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	C5	29	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	chloramphenicol	2 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	C6	30	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	chloramphenicol	0.6 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	C7	31	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	chloramphenicol	0.2 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	C8	32	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	chloramphenicol	0.06 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	C9	33	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	chloramphenicol	0.02 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	C10	34	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	chloramphenicol	0.006 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	C11	35	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D2	38	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D3	39	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	valproic acid	500 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D4	40	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	valproic acid	150 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D5	41	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	valproic acid	50 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D6	42	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	valproic acid	15 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D7	43	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	valproic acid	5 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D8	44	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	valproic acid	1.5 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D9	45	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	valproic acid	0.5 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D10	46	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	valproic acid	0.15 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	D11	47	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E2	50	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E3	51	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	bryostatin	10 micromolar	CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E4	52	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	bryostatin	3 micromolar	CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E5	53	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	bryostatin	1 micromolar	CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E6	54	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	bryostatin	0.3 micromolar	CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O	Kinase inhibitors		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E7	55	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	bryostatin	0.1 micromolar	CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E8	56	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	bryostatin	0.03 micromolar	CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E9	57	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	bryostatin	0.01 micromolar	CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E10	58	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	bryostatin	0.003 micromolar	CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	E11	59	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F2	62	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F3	63	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	PD-169316	30 micromolar	[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F4	64	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	PD-169316	10 micromolar	[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	Kinase inhibitors		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F5	65	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	PD-169316	3 micromolar	[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	Kinase inhibitors		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F6	66	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	PD-169316	1 micromolar	[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F7	67	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	PD-169316	0.3 micromolar	[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F8	68	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	PD-169316	0.1 micromolar	[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F9	69	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	PD-169316	0.03 micromolar	[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F10	70	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	PD-169316	0.01 micromolar	[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	F11	71	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G2	74	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G3	75	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	alsterpaullone	30 micromolar	[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G4	76	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	alsterpaullone	10 micromolar	[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G5	77	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	alsterpaullone	3 micromolar	[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1	Kinase inhibitors		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G6	78	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	alsterpaullone	1 micromolar	[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1	Kinase inhibitors		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G7	79	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	alsterpaullone	0.3 micromolar	[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G8	80	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	alsterpaullone	0.1 micromolar	[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G9	81	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	alsterpaullone	0.03 micromolar	[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G10	82	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	alsterpaullone	0.01 micromolar	[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34661	G11	83	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	2	Week7	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B2	14	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B3	15	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	deoxymannojirimycin	1000 micromolar	OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B4	16	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	deoxymannojirimycin	300 micromolar	OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B5	17	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	deoxymannojirimycin	100 micromolar	OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B6	18	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	deoxymannojirimycin	30 micromolar	OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B7	19	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	deoxymannojirimycin	10 micromolar	OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B8	20	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	deoxymannojirimycin	3 micromolar	OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B9	21	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	deoxymannojirimycin	1 micromolar	OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B10	22	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	deoxymannojirimycin	0.3 micromolar	OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	B11	23	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C2	26	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C3	27	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	chloramphenicol	20 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C4	28	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	chloramphenicol	6 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C5	29	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	chloramphenicol	2 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C6	30	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	chloramphenicol	0.6 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C7	31	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	chloramphenicol	0.2 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C8	32	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	chloramphenicol	0.06 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C9	33	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	chloramphenicol	0.02 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C10	34	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	chloramphenicol	0.006 micromolar	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	C11	35	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D2	38	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	DMSO				negative control	DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D3	39	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	valproic acid	500 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D4	40	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	valproic acid	150 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D5	41	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	valproic acid	50 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D6	42	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	valproic acid	15 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D7	43	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	valproic acid	5 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D8	44	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	valproic acid	1.5 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D9	45	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	valproic acid	0.5 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D10	46	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	valproic acid	0.15 micromolar	CCCC(CCC)C(=O)O			DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	D11	47	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
Week7_34681	E2	50	Homo sapiens	NCBITaxon	NCBITaxon_9606	MCF-7	EFO	EFO_0001203	3	Week7	taxol	0.3 micromolar	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Microtubule stabilizers		DAPI:DNA;Phallodin:F-actin;B-tubulin
