Plate,Well Number,Well,siRNA Identifier,siRNA Pool Name,siRNA Catalog Number,Gene Identifier %% url=http://www.ncbi.nlm.nih.gov/nuccore/%s,Ensembl 56 Gene Symbol,Control Type,Control Comments,Comments,Final Well Hit Status Actinome 1,Final Well Hit status Actinome 2,Overall Hit Gene Consensus,Has phenotypes,Phenotype 1,Term Source Accession 1,Ontology Term Name 1,Phenotype 2,Term Source Accession 2,Ontology Term Name 2,Phenotype 3,Term Source Accession 3,Ontology Term Name 3,Phenotype 4,Term Source Accession 4,Ontology Term Name 4,Phenotype 5,Term Source Accession 5,Ontology Term Name 5,Phenotype 6,Term Source Accession 6,Ontology Term Name 6,Phenotype 7,Term Source Accession 7,Ontology Term Name 7,Phenotype 8,Term Source Accession 8,Ontology Term Name 8,Phenotype 9,Term Source Accession 9,Ontology Term Name 9,Phenotype 10,Term Source Accession 10,Ontology Term Name 10,Phenotype 11,Term Source Accession 11,Ontology Term Name 11,Phenotype 12,Term Source Accession 12,Ontology Term Name 12,Phenotype 13,Term Source Accession 13,Ontology Term Name 13,Phenotype 14,Term Source Accession 14,Ontology Term Name 14,Phenotype 15,Term Source Accession 15,Ontology Term Name 15,Phenotype 16,Term Source Accession 16,Ontology Term Name 16,Phenotype 17,Term Source Accession 17,Ontology Term Name 17,Phenotype 18,Term Source Accession 18,Ontology Term Name 18,Phenotype 19,Term Source Accession 19,Ontology Term Name 19,Phenotype 20,Term Source Accession 20,Ontology Term Name 20,Phenotype 21,Term Source Accession 21,Ontology Term Name 21,Phenotype 22,Term Source Accession 22,Ontology Term Name 22,Phenotype 23,Term Source Accession 23,Ontology Term Name 23,Phenotype 24,Term Source Accession 24,Ontology Term Name 24,Phenotype 25,Term Source Accession 25,Ontology Term Name 25,Phenotype 26,Term Source Accession 26,Ontology Term Name 26,Phenotype 27,Term Source Accession 27,Ontology Term Name 27,Phenotype 28,Term Source Accession 28,Ontology Term Name 28,Phenotype 29,Term Source Accession 29,Ontology Term Name 29,Phenotype 30,Term Source Accession 30,Ontology Term Name 30,Phenotype 31,Term Source Accession 31,Ontology Term Name 31,Phenotype 32,Term Source Accession 32,Ontology Term Name 32,Phenotype 33,Term Source Accession 33,Ontology Term Name 33,Phenotype 34,Term Source Accession 34,Ontology Term Name 34,Phenotype 35,Term Source Accession 35,Ontology Term Name 35,Phenotype 36,Term Source Accession 36,Ontology Term Name 36,Phenotype 37,Term Source Accession 37,Ontology Term Name 37,Phenotype 38,Term Source Accession 38,Ontology Term Name 38,Phenotype 39,Term Source Accession 39,Ontology Term Name 39,Phenotype 40,Term Source Accession 40,Ontology Term Name 40
Plate9_Actinome1,206,I14,STARD8-01,STARD8,D-010254-01,NM_014725,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,207,I15,RALBP1-02,RALBP1,D-009266-02,NM_006788,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,208,I16,STARD8-02,STARD8,D-010254-02,NM_014725,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,209,I17,RALBP1-03,RALBP1,D-009266-03,NM_006788,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,210,I18,STARD8-03,STARD8,D-010254-03,NM_014725,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,211,I19,RALBP1-04,RALBP1,D-009266-04,NM_006788,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,212,I20,STARD8-04,STARD8,D-010254-04,NM_014725,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,213,I21,RASGRF1-01,RASGRF1,D-009323-01,NM_002891,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,214,I22,TRIP10-01,TRIP10,D-012685-01,NM_004240,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,215,I23,RASGRF1-02,RASGRF1,D-009323-02,NM_002891,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,216,I24,TRIP10-02,TRIP10,D-012685-02,NM_004240,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,217,J1,KIF11-05,KIF11,D-003317-05,NM_004523,,positive control,gives a strong and distinctive phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,218,J2,KIF11-05,KIF11,D-003317-05,NM_004523,,positive control,gives a strong and distinctive phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,219,J3,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,220,J4,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,221,J5,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,222,J6,RHOBTB3-05,RHOBTB3,D-020480-05,NM_014899,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,223,J7,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,224,J8,RHOBTB3-02,RHOBTB3,D-020480-02,NM_014899,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,225,J9,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,226,J10,RHOBTB3-03,RHOBTB3,D-020480-03,NM_014899,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,227,J11,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,228,J12,RHOBTB3-04,RHOBTB3,D-020480-04,NM_014899,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,229,J13,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,230,J14,RHOC-01,RHOC,D-008555-01,NM_175744,,,,,yes,yes,yes,yes,,,,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,increased cytoplasmic actin,CMPO_0000296,increased actin localised to the cytoplasm,,,,increased number of filopodia,CMPO_0000076,increased number of filopodia,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,increased number of actin puncta or dots,CMPO_0000291,increased amount of punctate actin foci,,,,,,,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,disorganised peripheral actin,CMPO_0000274,disorganised cortical actin cytoskeleton,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,cell shape bipolar or elongated,CMPO_0000077,elongated cell,,,,,,,decreased cell number,CMPO_0000052,decreased cell numbers,,,,,,,,,,,,,,,,,,,,,,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,,,,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,motile lamellae,CMPO_0000278,fan-shaped lamellipodia
Plate9_Actinome1,231,J15,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,232,J16,RHOC-02,RHOC,D-008555-02,NM_175744,,,,,yes,yes,yes,yes,,,,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,increased cytoplasmic actin,CMPO_0000296,increased actin localised to the cytoplasm,,,,increased number of filopodia,CMPO_0000076,increased number of filopodia,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,increased number of actin puncta or dots,CMPO_0000291,increased amount of punctate actin foci,,,,,,,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,disorganised peripheral actin,CMPO_0000274,disorganised cortical actin cytoskeleton,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,cell shape bipolar or elongated,CMPO_0000077,elongated cell,,,,,,,decreased cell number,CMPO_0000052,decreased cell numbers,,,,,,,,,,,,,,,,,,,,,,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,,,,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,motile lamellae,CMPO_0000278,fan-shaped lamellipodia
Plate9_Actinome1,233,J17,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,234,J18,RHOC-03,RHOC,D-008555-03,NM_175744,,,,,no,no,yes,yes,,,,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,increased cytoplasmic actin,CMPO_0000296,increased actin localised to the cytoplasm,,,,increased number of filopodia,CMPO_0000076,increased number of filopodia,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,increased number of actin puncta or dots,CMPO_0000291,increased amount of punctate actin foci,,,,,,,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,disorganised peripheral actin,CMPO_0000274,disorganised cortical actin cytoskeleton,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,cell shape bipolar or elongated,CMPO_0000077,elongated cell,,,,,,,decreased cell number,CMPO_0000052,decreased cell numbers,,,,,,,,,,,,,,,,,,,,,,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,,,,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,motile lamellae,CMPO_0000278,fan-shaped lamellipodia
Plate9_Actinome1,235,J19,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,236,J20,RHOC-04,RHOC,D-008555-04,NM_175744,,,,,yes,yes,yes,yes,,,,increased peripheral actin,CMPO_0000272,increased cortical actin cytoskeleton mass,increased cytoplasmic actin,CMPO_0000296,increased actin localised to the cytoplasm,,,,increased number of filopodia,CMPO_0000076,increased number of filopodia,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,increased number of actin puncta or dots,CMPO_0000291,increased amount of punctate actin foci,,,,,,,increased number of cortical actin stress fibres,CMPO_0000297,increased amount of stress fibers located in the cell cortex,,,,disorganised peripheral actin,CMPO_0000274,disorganised cortical actin cytoskeleton,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,cell shape bipolar or elongated,CMPO_0000077,elongated cell,,,,,,,decreased cell number,CMPO_0000052,decreased cell numbers,,,,,,,,,,,,,,,,,,,,,,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,,,,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,motile lamellae,CMPO_0000278,fan-shaped lamellipodia
Plate9_Actinome1,237,J21,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,238,J22,RHOD-01,RHOD,D-008940-01,NM_014578,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,239,J23,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,240,J24,RHOD-02,RHOD,D-008940-02,NM_014578,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,241,K1,KIF11-06,KIF11,D-003317-06,NM_004523,,positive control,gives a strong and distinctive phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,242,K2,KIF11-06,KIF11,D-003317-06,NM_004523,,positive control,gives a strong and distinctive phenotype,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,243,K3,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,244,K4,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,245,K5,RASGRF1-03,RASGRF1,D-009323-03,NM_002891,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,246,K6,TRIP10-03,TRIP10,D-012685-03,NM_004240,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,247,K7,RASGRF1-04,RASGRF1,D-009323-04,NM_002891,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,248,K8,TRIP10-04,TRIP10,D-012685-04,NM_004240,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,249,K9,RASGRF2-05,RASGRF2,D-024516-05,NM_006909,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,250,K10,TAGAP-01,TAGAP,D-008711-01,NM_054114,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,251,K11,RASGRF2-06,RASGRF2,D-024516-06,NM_006909,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,252,K12,TAGAP-02,TAGAP,D-008711-02,NM_054114,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,253,K13,RASGRF2-01,RASGRF2,D-024516-01,NM_006909,,,,,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,254,K14,TAGAP-03,TAGAP,D-008711-03,NM_054114,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,255,K15,RASGRF2-04,RASGRF2,D-024516-04,NM_006909,,,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,256,K16,TAGAP-04,TAGAP,D-008711-04,NM_054114,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,257,K17,RHPN1-01,RHPN1,D-015163-01,NM_052924,,,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,258,K18,TIAM1-01,TIAM1,D-003932-01,NM_003253,,,,,no,yes,yes,yes,,,,,,,increased cytoplasmic actin,CMPO_0000296,increased actin localised to the cytoplasm,,,,,,,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,increased number of actin puncta or dots,CMPO_0000291,increased amount of punctate actin foci,,,,,,,,,,increased number of zigzag actin stress fibres,CMPO_0000299,increased amount of zig-zag stress fibers,,,,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,,,,,,,cell shape variable,CMPO_0000270,increased variability of cell shape in population,decreased cell number,CMPO_0000052,decreased cell numbers,,,,increased number of multinucleate cells,CMPO_0000300,more multinucleate cells,,,,,,,,,,apoptotic DNA,CMPO_0000262,apoptotic DNA,,,,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,microtubule nuclear ring,CMPO_0000288,microtubules nuclear ring phenotype,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,,,
Plate9_Actinome1,259,K19,RHPN1-02,RHPN1,D-015163-02,NM_052924,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,260,K20,TIAM1-02,TIAM1,D-003932-02,NM_003253,,,,,yes,yes,yes,yes,,,,,,,increased cytoplasmic actin,CMPO_0000296,increased actin localised to the cytoplasm,,,,,,,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,increased number of actin puncta or dots,CMPO_0000291,increased amount of punctate actin foci,,,,,,,,,,increased number of zigzag actin stress fibres,CMPO_0000299,increased amount of zig-zag stress fibers,,,,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,,,,,,,cell shape variable,CMPO_0000270,increased variability of cell shape in population,decreased cell number,CMPO_0000052,decreased cell numbers,,,,increased number of multinucleate cells,CMPO_0000300,more multinucleate cells,,,,,,,,,,apoptotic DNA,CMPO_0000262,apoptotic DNA,,,,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,microtubule nuclear ring,CMPO_0000288,microtubules nuclear ring phenotype,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,,,
Plate9_Actinome1,261,K21,RHPN1-03,RHPN1,D-015163-03,NM_052924,,,,,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate9_Actinome1,262,K22,TIAM1-03,TIAM1,D-003932-03,NM_003253,,,,,yes,yes,yes,yes,,,,,,,increased cytoplasmic actin,CMPO_0000296,increased actin localised to the cytoplasm,,,,,,,increased width of lamellae,CMPO_0000276,increased lamellipodia width phenotype,,,,,,,,,,,,,increased number of actin puncta or dots,CMPO_0000291,increased amount of punctate actin foci,,,,,,,,,,increased number of zigzag actin stress fibres,CMPO_0000299,increased amount of zig-zag stress fibers,,,,increased cell size,CMPO_0000128,increased cell size phenotype,,,,,,,,,,cell shape processes or spiky or stretchy,CMPO_0000267,star shaped cell,,,,,,,cell shape variable,CMPO_0000270,increased variability of cell shape in population,decreased cell number,CMPO_0000052,decreased cell numbers,,,,increased number of multinucleate cells,CMPO_0000300,more multinucleate cells,,,,,,,,,,apoptotic DNA,CMPO_0000262,apoptotic DNA,,,,,,,microtubule processes,CMPO_0000351,increased microtubule-based processes phenotype,,,,microtubule nuclear ring,CMPO_0000288,microtubules nuclear ring phenotype,,,,,,,loss of cell monolayer,CMPO_0000293,loss of cell monolayer,,,
