Plate	Well	Plate_Well	Experimental Condition [Compound]	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Control Type	Control Comments	Gene Hit for YAP Localization Inconsistent With Cell Shape	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9	Phenotype 10	Phenotype 11	Phenotype 12	Phenotype 13	Phenotype 14	Phenotype 15	Phenotype 16	Phenotype 17	Phenotype 18
200973013[5185]_kinome_YAP_TAZ	D5	200973013[5185]_kinome_YAP_TAZ_D5		M-005345-02	57787	MARK4			"yes, Low YAP Ratio"	yes	well	large cells		large nuclei				high Neighbor Fraction									low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	D6	200973013[5185]_kinome_YAP_TAZ_D6		M-004626-01	2869	GRK5				yes	well	large cells																high YAP/TAZ ratio (rabbit Novus)	
200973013[5185]_kinome_YAP_TAZ	D7	200973013[5185]_kinome_YAP_TAZ_D7		M-004029-01	9833	MELK				yes	well			large nuclei				high Neighbor Fraction		high local density									
200973013[5185]_kinome_YAP_TAZ	D8	200973013[5185]_kinome_YAP_TAZ_D8		M-004627-02	2870	GRK6				yes	well																low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	D9	200973013[5185]_kinome_YAP_TAZ_D9		M-005016-01	167359	MGC42105				yes	well											low nuclear roundness	doughnut nuclei		low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	E10	200973013[5185]_kinome_YAP_TAZ_E10		M-004313-02	5127	PCTK1				yes	well					high nucleus/cell area		high Neighbor Fraction		high local density									
200973013[5185]_kinome_YAP_TAZ	E11	200973013[5185]_kinome_YAP_TAZ_E11		M-004090-03	4751	NEK2				yes	well	large cells						high Neighbor Fraction									low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	E12	200973013[5185]_kinome_YAP_TAZ_E12		M-004835-01	5128	PCTK2				yes	well			large nuclei		high nucleus/cell area		high Neighbor Fraction		high local density									
200973013[5185]_kinome_YAP_TAZ	E13	200973013[5185]_kinome_YAP_TAZ_E13		M-004867-02	4752	NEK3				yes	well														low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	E14	200973013[5185]_kinome_YAP_TAZ_E14		M-004836-02	5129	PCTK3			"yes, Low YAP Ratio"	yes	well			large nuclei				high Neighbor Fraction		high local density							low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	E15	200973013[5185]_kinome_YAP_TAZ_E15		M-003519-02	6787	NEK4				yes	well	large cells						high Neighbor Fraction					doughnut nuclei						
200973013[5185]_kinome_YAP_TAZ	E16	200973013[5185]_kinome_YAP_TAZ_E16		M-004837-01	5218	PFTK1				yes	well		small cells			high nucleus/cell area			low Neighbor Fraction					high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	E17	200973013[5185]_kinome_YAP_TAZ_E17		M-004166-01	10783	NEK6				yes	well			large nuclei				high Neighbor Fraction				low nuclear roundness	doughnut nuclei	high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	E18	200973013[5185]_kinome_YAP_TAZ_E18		M-004074-04	8899	PRPF4B				yes	well		small cells			high nucleus/cell area		high Neighbor Fraction		high local density				high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	E19	200973013[5185]_kinome_YAP_TAZ_E19		M-003795-02	140609	NEK7				yes	well	large cells																	
200973013[5185]_kinome_YAP_TAZ	E2	200973013[5185]_kinome_YAP_TAZ_E2		M-003592-03	5595	MAPK3				yes	well			large nuclei										high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	E20	200973013[5185]_kinome_YAP_TAZ_E20		M-004838-01	5891	RAGE				yes	well					high nucleus/cell area		high Neighbor Fraction		high local density									
200973013[5185]_kinome_YAP_TAZ	E21	200973013[5185]_kinome_YAP_TAZ_E21		M-004866-00	284086	NEK8				yes	well														low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	E22	200973013[5185]_kinome_YAP_TAZ_E22		M-003290-01	5347	PLK1	positive control	"checks for transfection, gives cell death phenotype"		yes	well											low nuclear roundness	doughnut nuclei		low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	E3	200973013[5185]_kinome_YAP_TAZ_E3		M-004862-01	53904	MYO3A			"yes, Low YAP Ratio"	yes	well			large nuclei													low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	E4	200973013[5185]_kinome_YAP_TAZ_E4		M-003513-02	5598	MAPK7				yes	well	large cells						high Neighbor Fraction											
200973013[5185]_kinome_YAP_TAZ	E5	200973013[5185]_kinome_YAP_TAZ_E5		M-004863-01	140469	MYO3B				yes	well					high nucleus/cell area		high Neighbor Fraction		high local density				high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	E6	200973013[5185]_kinome_YAP_TAZ_E6		M-003505-02	5601	MAPK9				yes	well							high Neighbor Fraction		high local density				high total YAP/TAZ					
200973013[5185]_kinome_YAP_TAZ	E7	200973013[5185]_kinome_YAP_TAZ_E7		M-004864-01	4750	NEK1				yes	well	large cells		large nuclei				high Neighbor Fraction		high local density		low nuclear roundness				high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	E8	200973013[5185]_kinome_YAP_TAZ_E8		M-004763-01	51701	NLK				yes	well	large cells		large nuclei				high Neighbor Fraction									low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	E9	200973013[5185]_kinome_YAP_TAZ_E9		M-004865-02	79858	NEK11				yes	well			large nuclei		high nucleus/cell area		high Neighbor Fraction		high local density					low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)		high YAP/TAZ ratio (rabbit Novus)	
200973013[5185]_kinome_YAP_TAZ	F10	200973013[5185]_kinome_YAP_TAZ_F10		M-004651-02	5568	PRKACG			"yes, Low YAP Ratio"	yes	well			large nuclei								low nuclear roundness					low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	F11	200973013[5185]_kinome_YAP_TAZ_F11		M-003923-00	5292	PIM1				yes	well							high Neighbor Fraction		high local density		low nuclear roundness	doughnut nuclei		low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	F12	200973013[5185]_kinome_YAP_TAZ_F12		M-003523-03	5578	PRKCA				yes	well	large cells					low nucleus/cell area	high Neighbor Fraction					doughnut nuclei	high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	F13	200973013[5185]_kinome_YAP_TAZ_F13		M-005359-00	11040	PIM2				yes	well							high Neighbor Fraction						high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	F14	200973013[5185]_kinome_YAP_TAZ_F14		M-003758-04	5579	PRKCB1			"yes, Low YAP Ratio"	yes	well		small cells			high nucleus/cell area		high Neighbor Fraction		high local density							low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	F15	200973013[5185]_kinome_YAP_TAZ_F15		M-005027-02	5562	PRKAA1				yes	well							high Neighbor Fraction											
200973013[5185]_kinome_YAP_TAZ	F16	200973013[5185]_kinome_YAP_TAZ_F16		M-003524-01	5580	PRKCD				yes	well	large cells		large nuclei			low nucleus/cell area	high Neighbor Fraction			low local density								
200973013[5185]_kinome_YAP_TAZ	F17	200973013[5185]_kinome_YAP_TAZ_F17		M-005361-02	5563	PRKAA2				yes	well							high Neighbor Fraction		high local density									
200973013[5185]_kinome_YAP_TAZ	F18	200973013[5185]_kinome_YAP_TAZ_F18		M-004653-02	5581	PRKCE				yes	well							high Neighbor Fraction						high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	F19	200973013[5185]_kinome_YAP_TAZ_F19		M-005028-02	5587	PRKCM				yes	well							high Neighbor Fraction							low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	F2	200973013[5185]_kinome_YAP_TAZ_F2		M-004615-00	282974	STK32C			"yes, Low YAP Ratio"	yes	well																low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	F21	200973013[5185]_kinome_YAP_TAZ_F21		M-005029-01	23683	PRKCN				yes	well		small cells			high nucleus/cell area		high Neighbor Fraction		high local density							low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	F22	200973013[5185]_kinome_YAP_TAZ_F22		M-006450-00	1894	ECT2	positive control	"checks for transfection, gives strong multinuclear phenotype"		yes	well														low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	F3	200973013[5185]_kinome_YAP_TAZ_F3		M-005352-02	85366	MYLK2				yes	well														low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	F4	200973013[5185]_kinome_YAP_TAZ_F4		M-004647-01	29941	PKN3				yes	well				small nuclei				low Neighbor Fraction		low local density			high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	F5	200973013[5185]_kinome_YAP_TAZ_F5		M-005018-01	23178	PASK				yes	well	large cells		large nuclei				high Neighbor Fraction							low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	F6	200973013[5185]_kinome_YAP_TAZ_F6		M-004649-01	5566	PRKACA			"yes, Low YAP Ratio"	yes	well								low Neighbor Fraction								low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	F7	200973013[5185]_kinome_YAP_TAZ_F7		M-005023-02	5260	PHKG1				yes	well								low Neighbor Fraction									high YAP/TAZ ratio (rabbit Novus)	
200973013[5185]_kinome_YAP_TAZ	F8	200973013[5185]_kinome_YAP_TAZ_F8		M-004650-00	5567	PRKACB			"yes, Low YAP Ratio"	yes	well																low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	F9	200973013[5185]_kinome_YAP_TAZ_F9		M-004881-02	5261	PHKG2				yes	well	large cells		large nuclei				high Neighbor Fraction				low nuclear roundness	doughnut nuclei						low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	G10	200973013[5185]_kinome_YAP_TAZ_G10		M-003460-03	673	BRAF				yes	well			large nuclei				high Neighbor Fraction							low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	G11	200973013[5185]_kinome_YAP_TAZ_G11		M-004872-03	8428	STK24				yes	well								low Neighbor Fraction						low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	G12	200973013[5185]_kinome_YAP_TAZ_G12			1843	DUSP1				yes	well	large cells									low local density						low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	G13	200973013[5185]_kinome_YAP_TAZ_G13		M-004873-01	10494	STK25				yes	well	large cells																	
200973013[5185]_kinome_YAP_TAZ	G14	200973013[5185]_kinome_YAP_TAZ_G14			11221	DUSP10				yes	well		small cells			high nucleus/cell area		high Neighbor Fraction		high local density					low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	G15	200973013[5185]_kinome_YAP_TAZ_G15		M-004874-02	6788	STK3				yes	well					high nucleus/cell area		high Neighbor Fraction		high local density					low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	G16	200973013[5185]_kinome_YAP_TAZ_G16			1844	DUSP2				yes	well	large cells																	
200973013[5185]_kinome_YAP_TAZ	G17	200973013[5185]_kinome_YAP_TAZ_G17		M-004875-02	27347	STK39				yes	well								low Neighbor Fraction		low local density			high total YAP/TAZ				high YAP/TAZ ratio (rabbit Novus)	
200973013[5185]_kinome_YAP_TAZ	G18	200973013[5185]_kinome_YAP_TAZ_G18			1846	DUSP4				yes	well								low Neighbor Fraction						low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	G19	200973013[5185]_kinome_YAP_TAZ_G19		M-004157-01	6789	STK4			"yes, Low YAP Ratio"	yes	well	large cells		large nuclei				high Neighbor Fraction									low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	G2	200973013[5185]_kinome_YAP_TAZ_G2		M-003982-02	6732	SRPK1				yes	well					high nucleus/cell area		high Neighbor Fraction									low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	G20	200973013[5185]_kinome_YAP_TAZ_G20			1847	DUSP5				yes	well					high nucleus/cell area		high Neighbor Fraction		high local density							low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	G21	200973013[5185]_kinome_YAP_TAZ_G21		M-004171-03	9344	TAO1				yes	well	large cells									low local density						low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	G22	200973013[5185]_kinome_YAP_TAZ_G22		M-006450-00	1894	ECT2	positive control	"checks for transfection, gives strong multinuclear phenotype"		yes	well			large nuclei				high Neighbor Fraction				low nuclear roundness			low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	G3	200973013[5185]_kinome_YAP_TAZ_G3		M-004869-01	91754	NEK9				yes	well		small cells	large nuclei		high nucleus/cell area		high Neighbor Fraction		high local density		low nuclear roundness		high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	G4	200973013[5185]_kinome_YAP_TAZ_G4		M-004839-01	6733	SRPK2				yes	well	large cells						high Neighbor Fraction							low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	G5	200973013[5185]_kinome_YAP_TAZ_G5		M-004870-02	9943	OSR1				yes	well																low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	G6	200973013[5185]_kinome_YAP_TAZ_G6		M-004840-03	26576	STK23				yes	well	large cells		large nuclei				high Neighbor Fraction				low nuclear roundness							
200973013[5185]_kinome_YAP_TAZ	G7	200973013[5185]_kinome_YAP_TAZ_G7		M-003850-02	9748	SLK				yes	well	large cells					low nucleus/cell area	high Neighbor Fraction											
200973013[5185]_kinome_YAP_TAZ	G8	200973013[5185]_kinome_YAP_TAZ_G8		M-003563-03	369	ARAF1			"yes, Low YAP Ratio"	yes	well	large cells												high total YAP/TAZ			low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	G9	200973013[5185]_kinome_YAP_TAZ_G9		M-004168-01	6793	STK10			"yes, Low YAP Ratio"	yes	well																low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	H10	200973013[5185]_kinome_YAP_TAZ_H10		M-003525-01	5588	PRKCQ				yes	well														low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	H11	200973013[5185]_kinome_YAP_TAZ_H11		M-005374-01	81788	SNARK			"yes, Low YAP Ratio+Low Level"	yes	well			large nuclei		high nucleus/cell area		high Neighbor Fraction		high local density					low total YAP/TAZ		low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	H12	200973013[5185]_kinome_YAP_TAZ_H12		M-003526-04	5590	PRKCZ				yes	well	large cells		large nuclei				high Neighbor Fraction				low nuclear roundness	doughnut nuclei		low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	H13	200973013[5185]_kinome_YAP_TAZ_H13		M-003959-05	150094	SNF1LK			"yes, Low YAP Ratio+Low Level"	yes	well														low total YAP/TAZ		low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	H14	200973013[5185]_kinome_YAP_TAZ_H14		M-004658-04	5592	PRKG1				yes	well			large nuclei				high Neighbor Fraction					doughnut nuclei						
200973013[5185]_kinome_YAP_TAZ	H15	200973013[5185]_kinome_YAP_TAZ_H15		M-004322-05	54861	SNRK				yes	well							high Neighbor Fraction		high local density									
200973013[5185]_kinome_YAP_TAZ	H16	200973013[5185]_kinome_YAP_TAZ_H16		M-004659-00	5593	PRKG2			"yes, High YAP Ratio"	yes	well	large cells														high YAP/TAZ ratio (mouse Santa Cruz)		high YAP/TAZ ratio (rabbit Novus)	
200973013[5185]_kinome_YAP_TAZ	H17	200973013[5185]_kinome_YAP_TAZ_H17		M-005034-01	83983	SSTK				yes	well					high nucleus/cell area						low nuclear roundness	doughnut nuclei		low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	H18	200973013[5185]_kinome_YAP_TAZ_H18		M-004660-02	5613	PRKX				yes	well					high nucleus/cell area		high Neighbor Fraction		high local density					low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	H19	200973013[5185]_kinome_YAP_TAZ_H19		M-005035-02	6794	STK11			"yes, Low YAP Ratio"	yes	well					high nucleus/cell area			low Neighbor Fraction			low nuclear roundness					low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	H2	200973013[5185]_kinome_YAP_TAZ_H2		M-004655-01	5583	PRKCH				yes	well								low Neighbor Fraction						low total YAP/TAZ			high YAP/TAZ ratio (rabbit Novus)	
200973013[5185]_kinome_YAP_TAZ	H20	200973013[5185]_kinome_YAP_TAZ_H20		M-004661-03	5616	PRKY			"yes, Low YAP Ratio+Low Level"	yes	well														low total YAP/TAZ		low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	H21	200973013[5185]_kinome_YAP_TAZ_H21		M-005377-01	9263	STK17A				yes	well	large cells		large nuclei				high Neighbor Fraction		high local density		low nuclear roundness	doughnut nuclei					high YAP/TAZ ratio (rabbit Novus)	
200973013[5185]_kinome_YAP_TAZ	H22	200973013[5185]_kinome_YAP_TAZ_H22		M-006450-00	1894	ECT2	positive control	"checks for transfection, gives strong multinuclear phenotype"		yes	well							high Neighbor Fraction							low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	H3	200973013[5185]_kinome_YAP_TAZ_H3		M-004197-02	25865	PRKD2				yes	well	large cells		large nuclei			low nucleus/cell area	high Neighbor Fraction				low nuclear roundness	doughnut nuclei						
200973013[5185]_kinome_YAP_TAZ	H4	200973013[5185]_kinome_YAP_TAZ_H4		M-004656-02	5584	PRKCI				yes	well							high Neighbor Fraction				low nuclear roundness			low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	H5	200973013[5185]_kinome_YAP_TAZ_H5		M-005365-01	5681	PSKH1				yes	well																low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	H7	200973013[5185]_kinome_YAP_TAZ_H7		M-005366-00	85481	PSKH2				yes	well			large nuclei		high nucleus/cell area		high Neighbor Fraction		high local density		low nuclear roundness	doughnut nuclei		low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	H8	200973013[5185]_kinome_YAP_TAZ_H8		M-004612-03	5586	PRKCL2				yes	well					high nucleus/cell area		high Neighbor Fraction		high local density							low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
200973013[5185]_kinome_YAP_TAZ	H9	200973013[5185]_kinome_YAP_TAZ_H9		M-004778-03	23235	SIK2				yes	well					high nucleus/cell area		high Neighbor Fraction		high local density									
200973013[5185]_kinome_YAP_TAZ	I10	200973013[5185]_kinome_YAP_TAZ_I10		M-003573-03	5605	MAP2K2				yes	well											low nuclear roundness			low total YAP/TAZ				
200973013[5185]_kinome_YAP_TAZ	I12	200973013[5185]_kinome_YAP_TAZ_I12		M-003509-03	5606	MAP2K3				yes	well	large cells		large nuclei				high Neighbor Fraction								high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	I13	200973013[5185]_kinome_YAP_TAZ_I13		M-003105-03	640	BLK				yes	well												doughnut nuclei						
200973013[5185]_kinome_YAP_TAZ	I14	200973013[5185]_kinome_YAP_TAZ_I14		M-003574-02	6416	MAP2K4				yes	well	large cells																	
200973013[5185]_kinome_YAP_TAZ	I15	200973013[5185]_kinome_YAP_TAZ_I15		M-003106-04	660	BMX			"yes, Low YAP Ratio"	yes	well																low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	I16	200973013[5185]_kinome_YAP_TAZ_I16		M-003966-05	5607	MAP2K5				yes	well								low Neighbor Fraction				doughnut nuclei		low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)		high YAP/TAZ ratio (rabbit Novus)	
200973013[5185]_kinome_YAP_TAZ	I17	200973013[5185]_kinome_YAP_TAZ_I17		M-003107-01	695	BTK				yes	well			large nuclei		high nucleus/cell area		high Neighbor Fraction							low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	I18	200973013[5185]_kinome_YAP_TAZ_I18		M-003967-01	5608	MAP2K6				yes	well		small cells			high nucleus/cell area				high local density		low nuclear roundness			low total YAP/TAZ			high YAP/TAZ ratio (rabbit Novus)	
200973013[5185]_kinome_YAP_TAZ	I19	200973013[5185]_kinome_YAP_TAZ_I19		M-003108-02	112858	TP53RK				yes	well														low total YAP/TAZ	high YAP/TAZ ratio (mouse Santa Cruz)			
200973013[5185]_kinome_YAP_TAZ	I2	200973013[5185]_kinome_YAP_TAZ_I2			1848	DUSP6			"yes, Low YAP Ratio"	yes	well		small cells	large nuclei		high nucleus/cell area		high Neighbor Fraction		high local density		low nuclear roundness	doughnut nuclei				low YAP/TAZ ratio (mouse Santa Cruz)		
200973013[5185]_kinome_YAP_TAZ	I20	200973013[5185]_kinome_YAP_TAZ_I20		M-004016-01	5609	MAP2K7			"yes, Low YAP Ratio"	yes	well					high nucleus/cell area		high Neighbor Fraction		high local density							low YAP/TAZ ratio (mouse Santa Cruz)		low YAP/TAZ ratio (rabbit Novus)
