Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Characteristics [Replicate Group],Experimental Condition [Targeted Protein],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Symbol Synonyms],Comment [Gene Annotation Comments],Experimental Condition [Antibody],Channels,Comment [Image File Comments],Comment [Image File Type],NumberOfImages,NumberOfParticles,RadialDistance,SEMerror,Has Phenotype,Phenotype Annotation Level,Phenotype 1,Phenotype 1 Term Name,Phenotype 1 Term Accession
pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,nup160_low600_corr1_3.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,nup160_low600_corr1_4.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,nup160_low600_corr1_6.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,nup160_low600_corr2_5.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,SUM_trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,derived,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_1,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,derived,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,all_particles.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,derived,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,nup160_low600_corr2_1.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,nup160_low600_corr2_2.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,nup160_low600_corr2_3.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,nup160_low600_corr2_4.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,nup160_low600_corr2_5.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,SUM_trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,derived,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_2,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,derived,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,all_particles.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,derived,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,nup160_low600_corr1_1.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,nup160_low600_corr1_2.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,nup160_low600_corr1_4.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,raw,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,SUM_trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,derived,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,pNup160-s23466res-mEGFP-anti-GFP_nanobody_3,Nup160,ENSG00000030066,NUP160,"FLJ22583, KIAA0197, NUP120","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",pNup160-s23466res-mEGFP anti-GFP nanobody-Cterm,greyscale,,derived,3,2427,42.6 nanometers,0.2 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_1,all_particles.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_1,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,derived,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_1,seh1_low600_corr1_2.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_1,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_1,seh1_low600_corr1_5.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_1,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_1,seh1_low600_corr2_1.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_1,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_1,seh1_low600_corr2_3.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_1,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_1,seh1_low600_corr2_6.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_1,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_1,SUM_trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_1,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,derived,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_1,trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_1,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,derived,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_2,all_particles.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_2,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,derived,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_2,seh1_low600_corr1_5.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_2,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_2,seh1_low600_corr2_1.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_2,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_2,seh1_low600_corr2_2.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_2,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_2,seh1_low600_corr2_3.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_2,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_2,seh1_low600_corr2_4.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_2,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_2,seh1_low600_corr2_6.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_2,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_2,SUM_trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_2,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,derived,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_2,trans_norm.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_2,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,derived,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_3,all_particles.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_1,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,derived,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_3,seh1_low600_corr1_1.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_3,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_3,seh1_low600_corr1_3.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_3,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
Seh1-aa342-360_antibody_3,seh1_low600_corr1_4.tif,Homo sapiens,NCBITaxon,NCBITaxon_9606,U2OS,EFO,EFO_0002869,Seh1-aa342-360_antibody_3,Seh1,ENSG00000085415,SEH1L,"Seh1, SEH1A, SEC13L, SEH1, SEH1B","Gene identifiers and symbols from GRCh38.p5, Ensembl release 84, Mar 2016. Added by IDR curators.",Seh1-aa342-360 antibody,greyscale,,raw,3,2585,40.4 nanometers,0.3 nanometers,yes,experimental condition and protein,protein localized in nuclear pore,protein localized in nuclear pore phenotype,CMPO_0000426
