Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	Compound Broad Identifier	Compound Broad Identifier Short	Compound Name	Compound Source	Compound SMILES	PubChem InChIKey	Dose	Control Type	Control Comments	Channels
20633	P23	383	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K00603606-003-03-4	BRD-K00603606	Ticlopidine hydrochloride	Prestwick Chemical Inc.	Clc1ccccc1CN2CCc3sccc3C2	PHWBOXQYWZNQIN-UHFFFAOYSA-N	3.33 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20633	P24	384	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K32584078-001-02-3	BRD-K32584078	BML-257	Biomol International Inc.	OC(=O)c1ccc2nc(c3ccccc3)c(nc2c1)c4ccccc4	LFWGZXMTCUOPFI-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A1	1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K16135852-001-02-6	BRD-K16135852	cytochalasin D	Biomol International Inc.	C[C@H]1[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@@]24[C@@H](C=CC[C@H](C)C(=O)[C@@](C)(O)C=C[C@H]4OC(=O)C)[C@H](O)C1=C	SDZRWUKZFQQKKV-DQOYQSAFSA-N	4.92 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A2	2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K02292852-335-03-1	BRD-K02292852	Cefoperazone dihydrate	Prestwick Chemical Inc.	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O	GCFBRXLSHGKWDP-XCGNWRKASA-N;GCFBRXLSHGKWDP-WTKTZPJXSA-N	1.47 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A3	3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K34685430-001-01-1	BRD-K34685430	METHYLERGOMETRINE	Biomol International Inc.	CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	UNBRKDKAWYKMIV-QWQRMKEZSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A4	4	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K97746869-001-05-6	BRD-K97746869	Chlorpropamide	Prestwick Chemical Inc.	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	RKWGIWYCVPQPMF-UHFFFAOYSA-N	3.61 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A5	5	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K42095107-001-05-6	BRD-K42095107	DAIDZEIN	Biomol International Inc.	Oc1ccc(cc1)c2coc3cc(O)ccc3c2=O	ZQSIJRDFPHDXIC-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A6	6	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A09056319-003-03-6	BRD-A09056319	Alfuzosin hydrochloride	Prestwick Chemical Inc.	COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C3CCCO3	WNMJYKCGWZFFKR-UHFFFAOYSA-N	2.35 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A7	7	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K95603879-001-03-4	BRD-K95603879	"2,5-ditertbutylhydroquinone"	Biomol International Inc.	CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C	JZODKRWQWUWGCD-UHFFFAOYSA-N	11.24 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A8	8	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A45889380-336-03-4	BRD-A45889380	Quinacrine dihydrochloride dihydrate	Prestwick Chemical Inc.	CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13	GPKJTRJOBQGKQK-UHFFFAOYSA-N	1.96 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A9	9	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K47598052-001-04-2	BRD-K47598052	PP1	Biomol International Inc.	Cc1ccc(cc1)c2nn(c3ncnc(N)c23)C(C)(C)C	ZVPDNRVYHLRXLX-UHFFFAOYSA-N	8.89 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A10	10	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K29582677-300-05-6	BRD-K29582677	Flunarizine dihydrochloride	Prestwick Chemical Inc.	Fc1ccc(cc1)C(N2CCN(C/C=C/c3ccccc3)CC2)c4ccc(F)cc4	SMANXXCATUTDDT-QPJJXVBHSA-N	2.09 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A11	11	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K73789395-001-04-0	BRD-K73789395	ZM336372	Biomol International Inc.	CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2	PYEFPDQFAZNXLI-UHFFFAOYSA-N	6.42 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A12	12	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A24191444-045-03-1	BRD-A24191444	Ifenprodil tartrate	Prestwick Chemical Inc.	CC(C(O)c1ccc(O)cc1)N2CCC(Cc3ccccc3)CC2	UYNVMODNBIQBMV-UHFFFAOYSA-N	2.10 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A13	13	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A14	14	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A15	15	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K14282469-001-01-5	BRD-K14282469	"LY-165,163"	Biomol International Inc.	Nc1ccc(CCN2CCN(CC2)c3cccc(c3)C(F)(F)F)cc1	GAAKALASJNGQKD-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A16	16	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A09467419-003-04-2	BRD-A09467419	Mebeverine hydrochloride	Prestwick Chemical Inc.	CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc2ccc(OC)cc2	VYVKHNNGDFVQGA-UHFFFAOYSA-N	2.15 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A17	17	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K58938839-001-03-8	BRD-K58938839	cyclopamine	Biomol International Inc.	C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@@]31CC[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC4=C3C	QASFUMOKHFSJGL-LAFRSMQTSA-N	6.07 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A18	18	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K30240666-051-05-0	BRD-K30240666	Clemastine fumarate	Prestwick Chemical Inc.	CN1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3	YNNUSGIPVFPVBX-NHCUHLMSSA-N;YNNUSGIPVFPVBX-VQCQRNETSA-N	2.17 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A19	19	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K69195780-001-01-5	BRD-K69195780	NAN-190	Biomol International Inc.	COc1ccccc1N2CCN(CCCCN3C(=O)c4ccccc4C3=O)CC2	SJDOMIRMMUGQQK-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A20	20	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A01636364-003-05-2	BRD-A01636364	Bupivacaine hydrochloride	Prestwick Chemical Inc.	CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C	LEBVLXFERQHONN-UHFFFAOYSA-N	3.08 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A21	21	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A81177136-001-04-4	BRD-A81177136	KN-62	Biomol International Inc.	CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5ccccc5)S(=O)(=O)c6cccc7cnccc67	RJVLFQBBRSMWHX-UHFFFAOYSA-N	3.46 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A22	22	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A51820102-008-05-7	BRD-A51820102	Econazole nitrate	Prestwick Chemical Inc.	Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1	LEZWWPYKPKIXLL-UHFFFAOYSA-N	2.25 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A23	23	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K30867024-001-01-1	BRD-K30867024	SB 216641	Biomol International Inc.	COc1ccc(NC(=O)c2ccc(cc2)c3ccc(cc3C)c4noc(C)n4)cc1OCCN(C)C	JRNUKVFYILMMLX-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	A24	24	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K06147391-300-03-5	BRD-K06147391	Telenzepine dihydrochloride	Prestwick Chemical Inc.	CN1CCN(CC(=O)N2c3c(C)scc3C(=O)Nc4ccccc24)CC1	VSWPGAIWKHPTKX-UHFFFAOYSA-N	2.26 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B1	25	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K37682401-001-05-1	BRD-K37682401	Piromidic acid	Prestwick Chemical Inc.	CCn1cc(C(=O)O)c(=O)c2cnc(nc12)N3CCCC3	RCIMBBZXSXFZBV-UHFFFAOYSA-N	3.47 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B2	26	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A41451487-001-01-3	BRD-A41451487	PK-11195	Biomol International Inc.	CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)c3ccccc3Cl	RAVIZVQZGXBOQO-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B3	27	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K36116267-001-05-4	BRD-K36116267	Pyrithyldione	Prestwick Chemical Inc.	CCC1(CC)C(=O)NC=CC1=O	NZASCBIBXNPDMH-UHFFFAOYSA-N	5.98 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B4	28	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K69585439-001-01-2	BRD-K69585439	3-HYDROXYMETHYL-beta-CARBOLINE	Biomol International Inc.	OCc1cc2c(cn1)[nH]c3ccccc32	CPBYHTDUBNSBQM-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B5	29	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K71053238-001-04-4	BRD-K71053238	Methazolamide	Prestwick Chemical Inc.	CC(=O)/N=c/1\\sc(nn1C)S(=O)(=O)N	FLOSMHQXBMRNHR-UHFFFAOYSA-N	4.23 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B6	30	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K98769987-001-01-3	BRD-K98769987	FLUMAZENIL	Biomol International Inc.	CCOC(=O)c1ncn-2c1CN(C)C(=O)c3cc(F)ccc32	OFBIFZUFASYYRE-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B7	31	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A29426959-050-05-8	BRD-A29426959	Carbinoxamine maleate salt	Prestwick Chemical Inc.	CN(C)CCOC(c1ccc(Cl)cc1)c2ccccn2	OJFSXZCBGQGRNV-UHFFFAOYSA-N	2.46 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B8	32	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K61951118-001-01-2	BRD-K61951118	FG 7142	Biomol International Inc.	CNC(=O)c1cc2c(cn1)[nH]c3ccccc32	QMCOPDWHWYSJSA-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B9	33	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K17565903-066-05-8	BRD-K17565903	Pridinol methanesulfonate salt	Prestwick Chemical Inc.	OC(CCN1CCCCC1)(c2ccccc2)c3ccccc3	RQXCLMGKHJWMOA-UHFFFAOYSA-N	2.55 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B10	34	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K09778810-001-01-5	BRD-K09778810	FGIN-1-27	Biomol International Inc.	CCCCCCN(CCCCCC)C(=O)Cc1c([nH]c2ccccc12)c3ccc(F)cc3	VUWXAQFLTSBUDB-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B11	35	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A37942872-003-03-2	BRD-A37942872	Eucatropine hydrochloride	Prestwick Chemical Inc.	CC1CC(CC(C)(C)N1C)OC(=O)C(O)c2ccccc2	QSAVEGSLJISCDF-UHFFFAOYSA-N	3.05 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B12	36	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A20348246-001-05-9	BRD-A20348246	CHLORMEZANONE	Biomol International Inc.	CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O	WEQAYVWKMWHEJO-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B13	37	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B14	38	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20639	B15	39	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A80908310-003-05-4	BRD-A80908310	Cloperastine hydrochloride	Prestwick Chemical Inc.	Clc1ccc(cc1)C(OCCN2CCCCC2)c3ccccc3	FLNXBVJLPJNOSI-UHFFFAOYSA-N	2.73 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
