Plate	Well	Plate_Well	Gene Identifier	Gene Symbol	Gene Name	Gene Model Status	Gene Symbol Synonyms	Severity of Adhesion Defect	Gene In Secondary Screen	Has Phenotype	Phenotype Annotation Level	Phenotype 1
Primary_123	D4	Primary_123_D4	CG32206	CG32206		Current	CG14091 CG9600 CG14090 CG14092	1	no			
Primary_123	D5	Primary_123_D5	CG14087	ms(3)76Ba	male sterile (3) 76Ba	Current	CG14087	1	no			
Primary_123	D6	Primary_123_D6	CG32205					1	no			
Primary_123	D7	Primary_123_D7	CG33255	CG33255		Current		1	no			
Primary_123	D8	Primary_123_D8	CG33062	CG33062		Current	BcDNA:SD02058	1.33	no			
Primary_123	D9	Primary_123_D9	CG14096	CG14096		Current		1	no			
Primary_123	E1	Primary_123_E1	CG18294	CG18294		Current	BcDNA:RE51966	1.33	no			
Primary_123	E10	Primary_123_E10	CG8807	lush	lush	Current	76a LUSH 76c(LUSH) DmelObp76a Lush Obp76a 76c CG8807 obp76a	1	no			
Primary_123	E11	Primary_123_E11	CG9392	ms(3)76Cc	male sterile (3) 76Cc	Current	CG9392	1	no			
Primary_123	E12	Primary_123_E12	CG8780	tey	teyrha-meyrha	Current	teyrha-meyhra teyrha meyrha CG8780	1	no			
Primary_123	E2	Primary_123_E2	CG32213	CG32213		Current		1	no			
Primary_123	E3	Primary_123_E3	CG32207	CR32207		Current	BcDNA:LD41276 CG32207	1	no			
Primary_123	E4	Primary_123_E4	CG32212	CG32212		Current		1	no			
Primary_123	E5	Primary_123_E5	CG9283	Cpr76Ba	Cuticular protein 76Ba	Current	CG9283 DmelCpr76Ba CG9283	1.33	no			
Primary_123	E6	Primary_123_E6	CG9290	Cpr76Bb	Cuticular protein 76Bb	Current	CG9290 CG9290 DmelCpr76Bb	1	no			
Primary_123	E7	Primary_123_E7	CG9299	Cpr76Bd	Cuticular protein 76Bd	Current	CG9299 DmelCpr76Bd CG9299	1	no			
Primary_123	E8	Primary_123_E8	CG14098	Rcd7	Reduction in Cnn dots 7	Current	Reduction in Cnn Dots 7 CG14098 CG14098 Rcd7	1	no			
Primary_123	E9	Primary_123_E9	CG9368	CG9368		Current	BcDNA:RH51268	1	no			
Primary_123	F1	Primary_123_F1	CG8765	CG8765		Current		1	no			
Primary_123	F10	Primary_123_F10	CG14182	CG14182		Current		1	no			
Primary_123	F11	Primary_123_F11	CG17732	CG17732		Current		1	no			
Primary_123	F12	Primary_123_F12	CG7570	hale	hale-bopp	Current	CG7570	1	no			
Primary_123	F2	Primary_123_F2	CG14101	ms(3)76Ca	male sterile (3) 76Ca	Current	anon-WO0140519.34 CG14101	1	no			
Primary_123	F3	Primary_123_F3	CG14102	CG14102		Current		1	no			
Primary_123	F4	Primary_123_F4	CG8533	Ir76a	Ionotropic receptor 76a	Current	ionotropic receptor 76a CG8533 CG42584 DmelIR76a CT24909 IR76a CG34257 CG8533	1	no			
Primary_123	F5	Primary_123_F5	CG14103	CG14103		Current		1	no			
Primary_123	F6	Primary_123_F6						1	no			
Primary_123	F7	Primary_123_F7	CG14104	CG14104		Current		1	no			
Primary_123	F8	Primary_123_F8	CG32221	CG32221		Current	anon-WO0118547.270 FBXL18	1	no			
Primary_123	F9	Primary_123_F9	CG32219	CG32219		Current	BcDNA:AT25132	1	no			
Primary_123	G1	Primary_123_G1	CG17736	schuy	schumacher-levy	Current	CG17736	1	no			
Primary_123	G10	Primary_123_G10	CG6981	Ssk	Snakeskin	Current	CT21613 CG6981 ssk	1	no			
Primary_123	G11	Primary_123_G11	CG7298	CG7298		Current	anon-EST:ParkEST398	1	no			
Primary_123	G12	Primary_123_G12	CG7290	CG7290		Current		1	no			
Primary_123	G2	Primary_123_G2	CG32220	Csas	CMP-sialic acid synthase	Current	CG32220 DmCSAS CG32220	1	no			
Primary_123	G3	Primary_123_G3	CG7445	fln	flightin	Current	Flightin flightin mp27 Ftn Fln CG7445	1	no			
Primary_123	G4	Primary_123_G4	CG14184	CG14184		Current	anon-WO0118547.633 p18 dp18	1	no			
Primary_123	G5	Primary_123_G5	CG14186	CG14186		Current		1	no			
Primary_123	G6	Primary_123_G6	CG14187	CG14187		Current		1	no			
Primary_123	G7	Primary_123_G7	CG7348	obst-J	obstructor-J	Current	CG7348 CG7348 anon-EST:ParkEST360	1	no			
Primary_123	G8	Primary_123_G8	CG13811	CG42674		Current	CG13811 CG7323 CG13811 CG7323 CG42348 CG13812 CG32223	1	no			
Primary_123	G9	Primary_123_G9	CG32223	CG42674		Current	CG13811 CG7323 CG13811 CG7323 CG42348 CG13812 CG32223	1	no			
Primary_123	H1	Primary_123_H1	CG6996	CG6996		Current		1	no			
Primary_123	H10	Primary_123_H10	CG32228	CG32228		Current		1	no			
Primary_123	H11	Primary_123_H11	CG32227	gogo	golden goal	Current	CG32227 CT33316 CG13817 CG13815 Gogo CG32227	1	no			
Primary_123	H12	Primary_123_H12	CG32225	CG32225		Current		2	yes	yes	gene	defective cell-cell aggregation
Primary_123	H2	Primary_123_H2	CG32224					1	no			
Primary_123	H3	Primary_123_H3	CG7017	CG7017		Current		1	no			
Primary_123	H4	Primary_123_H4	CG6933	CG6933		Current		1	no			
Primary_123	H5	Primary_123_H5	CG17145	CG17145		Current		1	no			
Primary_123	H6	Primary_123_H6	CG17147	CG17147		Current		1	no			
Primary_123	H7	Primary_123_H7	CG13813	CG13813		Current		1	no			
Primary_123	H8	Primary_123_H8	CG17233	CG17233		Current	CG6918	1	no			
Primary_123	H9	Primary_123_H9	CG13814	rdgC	retinal degeneration C	Current	CG6571 RDGC RdgC CG44746 DmrdgC-77B RDGC/PP5 CG13814 RdgC 77B	1	no			
Primary_124	A1	Primary_124_A1	CG13247	CG13247		Current		1	no			
Primary_124	A10	Primary_124_A10	CG4786	Rcd2	Reduction in Cnn dots 2	Current	Reduction in Cnn Dots 2 CG4786 Rcd2 CG4786 CT15369	1	no			
Primary_124	A11	Primary_124_A11	CG13250	CG13250		Current		1	no			
Primary_124	A12	Primary_124_A12	CG13251	CG13251		Current		1	no			
Primary_124	A2	Primary_124_A2	CG5571	CG33969		Current	CG5571 CG32429	1	no			
Primary_124	A3	Primary_124_A3	CG5872	CG5872		Current		1	no			
Primary_124	A4	Primary_124_A4	CG5910	CG5910		Current	CK02563	1	no			
Primary_124	A5	Primary_124_A5	CG5199	CG5199		Current	CUT8	1	no			
Primary_124	A6	Primary_124_A6	CG32428	CG32428		Current	CG13249 CG5145	1	no			
Primary_124	A7	Primary_124_A7	CG5969	CG5969		Current	BcDNA:RE53796 CG32426 BcDNA:GM09417	1	no			
Primary_124	A8	Primary_124_A8	CG32425	CG32425		Current	CG5100 CG15869	1	no			
Primary_124	A9	Primary_124_A9	CG5059	CG5059		Current	BNIP3	1	no			
Primary_124	B1	Primary_124_B1	CG32431					1	no			
Primary_124	B10	Primary_124_B10						1	no			
Primary_124	B11	Primary_124_B11	CG13255	CG13255		Current		1	no			
Primary_124	B12	Primary_124_B12	CG32432	CG32432		Current	CG3116 FBgn0037032 CG13257 CG13256	1	no			
Primary_124	B2	Primary_124_B2	CG13253	cmpy	crimpy	Current	CG13253	1	no			
Primary_124	B3	Primary_124_B3	CG32433	Gr77a	Gustatory receptor 77a	Current	Gustatory receptor 77E.1 77E.1 CG32433 GR77E.1 Gr77E1	1	no			
Primary_124	B4	Primary_124_B4	CG3698	CG3698		Current		1	no			
Primary_124	B5	Primary_124_B5	CG11451	Spc105R	Spc105-related	Current	CG11451 CG11451 DmSpc105 Spc105 dmSpc105R dmKNL-1	3	yes	yes	gene	defective cell-cell aggregation
Primary_124	B6	Primary_124_B6	CG3618	CG3618		Current	GYCb100B	1	no			
Primary_124	B7	Primary_124_B7	CG3354	Mst77F	Male-specific transcript 77F	Current	male sterile (3) nc3 mst77F R1-18c 18c CG3354 nc3 ms(3)nc3	1	no			
Primary_124	B8	Primary_124_B8	CG12452	Pka-R1	cAMP-dependent protein kinase R1	Current	type I regulatory subunit of cAMP-dependent protein kinase CG12452 cAMP-dependent protein kinase CG42341 protein kinase A regulatory subunit of PKA regulatory subunit of protein kinase A PKAi CG18677 pKA PKA CG12452 dr[[1]] pka-R1 CG3263 PKa-R1 RI Pka-RI CdkR CG42341 PkaR PKA-RI PKA-R1 PKAr PKAR 18304 pkA dPKA-RI DRI	1	no			
Primary_124	B9	Primary_124_B9	CG3288	CG3288		Current		1	no			
Primary_124	C1	Primary_124_C1	CG11458	CG11458		Current		1.33	no			
Primary_124	C10	Primary_124_C10	CG12976	CG42337		Current	CG12976 CG12977 CG12976 CG12977	1	no			
Primary_124	C11	Primary_124_C11	CG10510	CG10510		Current		1	no			
Primary_124	C12	Primary_124_C12	CG10508	CG10508		Current		1	no			
Primary_124	C2	Primary_124_C2	CG10589	CG10589		Current	anon-WO0140519.139	1	no			
Primary_124	C3	Primary_124_C3	CG12983	CG12983		Current	bs29a07.y1 NEST:bs29a07	1	no			
Primary_124	C4	Primary_124_C4	CG33287	CG33287		Current	CG12982	1	no			
Primary_124	C5	Primary_124_C5	CG33286	CG33286		Current	CG12982	1	no			
Primary_124	C6	Primary_124_C6	CG12984	CG12984		Current		1.33	no			
Primary_124	C7	Primary_124_C7	CG33285	CG33285		Current	NEST:bs33a04 NEST:bs33a07	1	no			
Primary_124	C8	Primary_124_C8	CG33284	CG33284		Current	NEST:bs10b10	1.67	no			
Primary_124	C9	Primary_124_C9	CG12977	CG42337		Current	CG12976 CG12977 CG12976 CG12977	1	no			
Primary_124	D1	Primary_124_D1	CG12975	CG12975		Current	BcDNA:RE57810	1	no			
Primary_124	D10	Primary_124_D10	CG12971	CG12971		Current		1	no			
Primary_124	D11	Primary_124_D11	CG32440	CG32440		Current	bs36c07.y1 CG5051	1	no			
Primary_124	D12	Primary_124_D12	CG6014	rgn	regeneration	Current	CG6014 lethal (3) 00534 l(3)00534 CG6014 BcDNA:GH11973	1	no			
Primary_124	D2	Primary_124_D2	CG12974	CG12974		Current		1	no			
Primary_124	D3	Primary_124_D3	CG11310	Cpr78Ca	Cuticular protein 78Ca	Current	CG11310 DmelCpr78Ca CG11310	1	no			
Primary_124	D4	Primary_124_D4	CG7663	Cpr78Cb	Cuticular protein 78Cb	Current	CG7663 DmelCpr78Cb anon-EST:ParkEST240 BcDNA:RE38359 CG7663	1	no			
Primary_124	D5	Primary_124_D5	CG7673	Edg78E	Ecdysone-dependent gene 78E	Current	Edg78e DMLCP78 Edg78 EDG78E CG7673 DmelEdg78E EDG-78 EDG78	1.33	no			
Primary_124	D6	Primary_124_D6	CG7658	Cpr78Cc	Cuticular protein 78Cc	Current	CG7658 DmelCpr78Cc anon-EST:ParkEST167 BcDNA:RE32113 CG7658	1	no			
Primary_124	D7	Primary_124_D7	CG32439	Rab26	Rab26	Current	CG32439 CG7605 CG32439 Q8IPT6 DmRab26 CG34410 AAF51708 Q9VP48 rab26	1	no			
Primary_124	D8	Primary_124_D8	CG32436	CG32436		Current	CG12973 CG6968 HD35012	1	no			
Primary_124	D9	Primary_124_D9	CG12972	ebd2	earthbound 2	Current	CG12972	1	no			
Primary_124	E1	Primary_124_E1	CG11308	sa	spermatocyte arrest	Current	spermatocytes arrest testis-specific TBP Associated Factor golfballs ms(3)VO45 Sa ms(3)sa dTAF8L ms(3)VO5 TAF8L TAF-like gfb tTAF CG11308	1	no			
Primary_124	E10	Primary_124_E10	CG7634	CG7634		Current		1	no			
Primary_124	E11	Primary_124_E11	CG7172	CG7172		Current	anon-WO0118547.316	1	no			
Primary_124	E12	Primary_124_E12	CG32441	CG32441		Current	CG7783	1	no			
Primary_124	E2	Primary_124_E2	CG5664	CG5664		Current		1	no			
Primary_124	E3	Primary_124_E3	CG7202	CG7202		Current		1	no			
Primary_124	E4	Primary_124_E4	CG32442	CG32442		Current	BcDNA:RE62711 BcDNA:RH17480	1	no			
Primary_124	E5	Primary_124_E5	CG33289	ppk5	pickpocket 5	Current	pickpocket 5 CG33289 ppk5	1	no			
Primary_124	E6	Primary_124_E6	CG7181	CoVIII	Cytochrome c oxidase subunit VIII	Current	Subunit VIII lethal (3) S055418 BcDNA:GH15688 anon-WO0118547.331 CG7181 VIII 0554/18 l(3)S055418	1	no			
Primary_124	E7	Primary_124_E7	CG33290	CG33290		Current		1	no			
Primary_124	E8	Primary_124_E8	CG7173	CG7173		Current		1	no			
Primary_124	E9	Primary_124_E9	CG14575	CapaR	Capability receptor	Current	Capa receptor CAPA receptor capa peptide receptor capa receptor Dm CG14575 CAP2B-R CapaR CG14575 capaR	1	no			
Primary_124	F1	Primary_124_F1	CG14574					1	no			
Primary_124	F10	Primary_124_F10	CG14567	CG14567		Current		1	no			
Primary_124	F11	Primary_124_F11	CG14566	CG14566		Current		1	no			
Primary_124	F12	Primary_124_F12	CG14572	CG14572		Current		1	no			
Primary_124	F2	Primary_124_F2	CG11307	CG11307		Current		1	no			
Primary_124	F3	Primary_124_F3	CG33292	CG43980		Current	CG33292 CG33291 CG11250	1	no			
Primary_124	F4	Primary_124_F4	CG7160	Cpr78E	Cuticular protein 78E	Current	CG7160 BcDNA:LP06027 DmelCpr78E CG7160	1	no			
Primary_124	F5	Primary_124_F5	CG11249	CG11249		Current		1	no			
Primary_124	F6	Primary_124_F6	CG32447	CG32447		Current	anon-WO0170980.76 CG7155 CG14571 anon-WO0170980.77	1	no			
Primary_124	F7	Primary_124_F7	CG14570	CG14570		Current		1	no			
Primary_124	F8	Primary_124_F8	CG14569	CG14569		Current		1	no			
Primary_124	F9	Primary_124_F9	CG14568	CG14568		Current	BcDNA:RE21944	1	no			
Primary_124	G1	Primary_124_G1	CG14565	CG14565		Current		1	no			
Primary_124	G10	Primary_124_G10	CG14560	msopa	male-specific opa containing gene	Current	Drosophila male specific opa containing gene CG14560 Dromsopa CG14560	1	no			
Primary_124	G11	Primary_124_G11	CG15374					1	no			
Primary_124	G12	Primary_124_G12	CG11523	CG11523		Current		1	no			
Primary_124	G2	Primary_124_G2	CG14564	CG14564		Current		1	no			
Primary_124	G3	Primary_124_G3	CG7370	CG7370		Current	BcDNA:GM07065	1	no			
Primary_124	G4	Primary_124_G4	CG7407	CG7407		Current	BcDNA:LD29166	1	no			
Primary_124	G5	Primary_124_G5	CG32448	CG32448		Current		1	no			
Primary_124	G6	Primary_124_G6	CG7148	CG7148		Current	FBXL12 BEST:GH10766	1	no			
Primary_124	G7	Primary_124_G7	CG14563	CG14563		Current		1	no			
Primary_124	G8	Primary_124_G8	CG14562	CG14562		Current	anon-WO0140519.241	1	no			
Primary_124	G9	Primary_124_G9	CG14561	CG14561		Current		1	no			
Primary_124	H1	Primary_124_H1	CG32450	CG32450		Current	BEST:GH25462 BcDNA:GH25462 anon-WO0140519.221	1	no			
Primary_124	H10	Primary_124_H10						1	no			
Primary_124	H11	Primary_124_H11	CG14456	CG14456		Current		1	no			
Primary_124	H12	Primary_124_H12	CG14454	CG14454		Current	CT34135 BcDNA:RE01153	1	no			
Primary_124	H2	Primary_124_H2	CG14460					1	no			
Primary_124	H3	Primary_124_H3	CG12377					1	no			
Primary_124	H4	Primary_124_H4	CG11404	CG11404		Current	BcDNA:GH11730	1	no			
Primary_124	H5	Primary_124_H5	CG14459	CG14459		Current		1	no			
Primary_124	H6	Primary_124_H6	CG6914	CG6914		Current	NADH:ubiquinone oxidoreductase B14.5A subunit BcDNA:AT13913	1	no			
Primary_124	H7	Primary_124_H7	CG14458					1	no			
Primary_124	H8	Primary_124_H8	CG14457	CG14457		Current	CG18618 BcDNA:LP08817	1	no			
Primary_124	H9	Primary_124_H9	CG14455	CG14455		Current		1	no			
Primary_125	A1	Primary_125_A1	CG12546	CG12546		Current	BcDNA:RE45259	1	no			
Primary_125	A10	Primary_125_A10	CG11238	l(3)04053	lethal (3) 04053	Current	l(3)j8B2 CG11238	1	no			
Primary_125	A11	Primary_125_A11	CG14448	CG14448		Current		1	no			
Primary_125	A12	Primary_125_A12	CG11226	CG11226		Current	BcDNA:AT16729	1	no			
Primary_125	A2	Primary_125_A2	CG14453	CG14453		Current	BcDNA:RE13473	1	no			
Primary_125	A3	Primary_125_A3	CG14452	CG14452		Current	BcDNA:RE59202	1	no			
Primary_125	A4	Primary_125_A4	CG32453	CG32453		Current		1	no			
Primary_125	A5	Primary_125_A5	CG11370	CG11370		Current		1	no			
Primary_125	A6	Primary_125_A6	CG32452	CG32452		Current	BcDNA:SD04526	1	no			
Primary_125	A7	Primary_125_A7	CG14451	CG14451		Current		1	no			
Primary_125	A8	Primary_125_A8	CG11254	mael	maelstrom	Current	Maelstrom CG11254 Mael mae1 MAEL	1	no			
Primary_125	A9	Primary_125_A9	CG14450	CG14450		Current		1	no			
Primary_125	B1	Primary_125_B1	CG32462	CG32462		Current	CG8220	1	no			
Primary_125	B10	Primary_125_B10	CG32461	CG32461		Current		1	no			
Primary_125	B11	Primary_125_B11	CG32457	CG32457		Current		1	no			
Primary_125	B12	Primary_125_B12	CG32458	nrm	neuromusculin	Current	neuromusculin Neuromusculin CG8779 CG41452 CG32458 CG43079 CT16082	1	no			
Primary_125	B2	Primary_125_B2	CG32459	CG32459		Current	CG8220 anon-WO0140519.31	1	no			
Primary_125	B3	Primary_125_B3	CG13239	CG13239		Current		1	no			
Primary_125	B4	Primary_125_B4	CG33169	CG33169		Current	BcDNA:RH56317 CG8244 EP3524	1	no			
Primary_125	B5	Primary_125_B5	CG33170	CG33170		Current	CG8244 BcDNA:AT30788	1	no			
Primary_125	B6	Primary_125_B6	CG10712	Chro	Chromator	Current	Chromobox protein interacting with Z4 anon-fast-evolving-2E3 Chromo domain protein interacting with Z4 Chro(Chriz) anon-EST:fe2E3 Chr CHRO Chromator Chriz CHRIZ Chiz CHRIZ/CHRO CG10712	1	no			
Primary_125	B7	Primary_125_B7	CG11131	CG11131		Current		1	no			
Primary_125	B8	Primary_125_B8	CG12768	CG12768		Current		1	no			
Primary_125	B9	Primary_125_B9	CG11100	Mes2	Mesoderm-expressed 2	Current	Mes2 mes2 adfR CG11100	2	yes	yes	gene	defective cell-cell aggregation
Primary_125	C1	Primary_125_C1	CG33217	CG33217		Current	BcDNA:RE15216	1.67	no			
Primary_125	C10	Primary_125_C10	CG31519	Or82a	Odorant receptor 82a	Current	82a CG31519 DOR61	1	no			
Primary_125	C11	Primary_125_C11	CG1092	CG1092		Current		1	no			
Primary_125	C12	Primary_125_C12	CG9766	CG9766		Current		1	no			
Primary_125	C2	Primary_125_C2	CG32231					1	no			
Primary_125	C3	Primary_125_C3	CG18090	Dsk	Drosulfakinin	Current	sulfakinin-0 cholecystokinin-like drosulfakinin Drosophila sulfakinin sulfakinin Drososulfakinin Sulfakinin Drm-SK-1 CCK DSK-0 DSK II DSK-I SK-0 DSK Drm-SK-2 BcDNA:RH46857 DSK I dsk DrmSK-I CG18090 DrmSK-II DSK-2 Drm-SK-0 DSK-1 Drm-SK	1	no			
Primary_125	C4	Primary_125_C4	CG14636	CG14636		Current		1	no			
Primary_125	C5	Primary_125_C5	CG31516	CG31516		Current	BcDNA:RE68446	1	no			
Primary_125	C6	Primary_125_C6	CG14638	TwdlU	TweedleU	Current	CR14638 CG14638 CR14638	1	no			
Primary_125	C7	Primary_125_C7	CG14639	TwdlF	TweedleF	Current	CG14639 CG14639	1	no			
Primary_125	C8	Primary_125_C8	CG14643	TwdlG	TweedleG	Current	CG14643 CG14643	1	no			
Primary_125	C9	Primary_125_C9	CG14640	TwdlV	TweedleV	Current	CG14640 CG14640	1	no			
Primary_125	D1	Primary_125_D1	CG32490	cpx	complexin	Current	Complexin BcDNA:GH27718 Cpx BcDNA:RH31085 BcDNA:HL04936 BcDNA:RH26459 DmCpx CG32490 dmCplx	1	no			
Primary_125	D10	Primary_125_D10	CG12585	CG34357		Current	CG41467 CG14652 CG9783 CG12584 CG41467 GYC CG14652 CG12585 CG9783	1	no			
Primary_125	D11	Primary_125_D11	CG14652	CG34357		Current	CG41467 CG14652 CG9783 CG12584 CG41467 GYC CG14652 CG12585 CG9783	1	no			
Primary_125	D12	Primary_125_D12	CG12586	Mur82C	Mucin related 82C	Current	CG12586 Mur82C CG12586	1	no			
Primary_125	D2	Primary_125_D2	CG9780	CG9780		Current	Neprilysin	1	no			
Primary_125	D3	Primary_125_D3	CG9795	CG9795		Current		1	no			
Primary_125	D4	Primary_125_D4	CG14645	CG14645		Current		1	no			
Primary_125	D5	Primary_125_D5	CG1103	CG1103		Current	anon-WO0118547.152	1	no			
Primary_125	D6	Primary_125_D6	CG10520	tub	tube	Current	Tube TUBE CG10520	1	no			
Primary_125	D7	Primary_125_D7	CG31525	CG31525		Current		1	no			
Primary_125	D8	Primary_125_D8	CG14651	CG14651		Current		1	no			
Primary_125	D9	Primary_125_D9	CG31526	CG31526		Current		1	no			
Primary_125	E1	Primary_125_E1	CG32945	CG32945		Current		1	no			
Primary_125	E10	Primary_125_E10	CG31529					1	no			
Primary_125	E11	Primary_125_E11	CG14657	CG14657		Current		1	no			
Primary_125	E12	Primary_125_E12	CG14658	CG14658		Current		1	no			
Primary_125	E2	Primary_125_E2	CG9775	CG9775		Current		1	no			
Primary_125	E3	Primary_125_E3	CG9771	Dip2	Dorsal interacting protein 2	Current	dorsal interacting protein 2 septin interacting protein 4 dmDIP2 CG9771 dip2 sip4 DIP2	1	no			
Primary_125	E4	Primary_125_E4	CG31531	CG43427		Current	CG1054 anon-WO0140519.95 CG14653 CG31531 CG31534 CG1055 CG18253	1	no			
Primary_125	E5	Primary_125_E5	CG32946					1	no			
Primary_125	E6	Primary_125_E6						1	no			
Primary_125	E7	Primary_125_E7	CG14654	CG44098		Current	CG12588 CG9767 CG31530 CG14654	1	no			
Primary_125	E8	Primary_125_E8	CG31532					1	no			
Primary_125	E9	Primary_125_E9	CG14656	ctrip	circadian trip	Current	CG17735 CG14656 CG17735 CG14656 CG42574	1	no			
Primary_125	F1	Primary_125_F1	CG14659	CG14659		Current		1.33	no			
Primary_125	F10	Primary_125_F10	CG2530	corto	corto	Current	centrosomal and chromosomal factor Centrosomal and chromosomal factor ccf anon-WO02059370.59 Corto 7128 Ccf l(3)neo31 CG2530 l(3)07128 l(3)neo32 CP-1	1	no			
Primary_125	F11	Primary_125_F11						1	no			
Primary_125	F12	Primary_125_F12	CG12589	CG12589		Current		1	no			
Primary_125	F2	Primary_125_F2	CG14660	laf	labial associated factor	Current	clone C6 C6 CG14660	1	no			
Primary_125	F3	Primary_125_F3	CG32862					1	no			
Primary_125	F4	Primary_125_F4	CG31535					1	no			
Primary_125	F5	Primary_125_F5	CG14661	CG14661		Current	CT34439	1	no			
Primary_125	F6	Primary_125_F6	CG2016	CG2016		Current	anon-SAGE:Wang-083 anon-SAGE:Wang-083	1.33	no			
Primary_125	F7	Primary_125_F7	CG1124	CG1124		Current	CT1789	1	no			
Primary_125	F8	Primary_125_F8	CG14662	CG14662		Current	CT34440	1	no			
Primary_125	F9	Primary_125_F9	CG2022	CG2022		Current		1	no			
Primary_125	G1	Primary_125_G1	CG12591	dpr16	dpr16	Current	CT34444 Dpr16 Dpr-16 CG12591	1	no			
Primary_125	G10	Primary_125_G10	CG14668	CG14668		Current		1	no			
Primary_125	G11	Primary_125_G11	CG10612	Or83a	Odorant receptor 83a	Current	DOR44 83a 83A.1 CG10612	1	no			
Primary_125	G12	Primary_125_G12	CG10609	Orco	Odorant receptor co-receptor	Current	odorant receptor coreceptor Odorant receptor 83b olfactory receptor co-receptor odorant receptor 83b olfactory co-receptor Olfactory coreceptor OR49 83b Or83b DmelOrco DOR45 OR83b or83b DOR83b vainsA 83A.2 ORCO CG10609 OR83B A45	1	no			
Primary_125	G2	Primary_125_G2	CG12590	CG12590		Current		1	no			
Primary_125	G3	Primary_125_G3	CG31537	cno	canoe	Current	CG42312 Canoe lips afadin dorsal holes A misty CG31537 Afadin Cno CG42312 mis AF-6 Canoe lip dlhA CG2534 canoe CG31537 cno? anon-WO0172774.47	1	no			
Primary_125	G4	Primary_125_G4	CG1115	CG1115		Current	Vps37 vps37B DmVPS37	1	no			
Primary_125	G5	Primary_125_G5	CG33293	CG33293		Current	CG12163 BcDNA:GH07964 bs34a01.y1 NEST:bs06b05 NEST:bs07d08 NEST:bs34a01 NEST:bs35d06 bs35d06.y1 bs06b05.y1 bs07d08.y1	1	no			
Primary_125	G6	Primary_125_G6	CG1113	CG1113		Current		1	no			
Primary_125	G7	Primary_125_G7	CG31541					1	no			
Primary_125	G8	Primary_125_G8	CG31538	CG31538		Current	BcDNA:AT27831 NEST:bs09g01 BEST:GH11373 BEST:GH20014 BEST:LP11873 NEST:bs09e09 NEST:bs02h07 BEST:GH27336 NEST:bs26g11 NEST:bs10d08	1	no			
Primary_125	G9	Primary_125_G9	CG31542	CG31542		Current	NEST:bs08f12 NEST:bs01d10 NEST:bs29h01 BcDNA:AT15479	1	no			
Primary_125	H1	Primary_125_H1	CG2519	CG2519		Current		1	no			
Primary_125	H10	Primary_125_H10	CG14675	glob3	globin 3	Current	CG14675 DmeGb3 CG14675	1	no			
Primary_125	H11	Primary_125_H11	CG14676	CG14676		Current		1	no			
Primary_125	H12	Primary_125_H12	CG10991	CR10991		Current	CG10991	1	no			
Primary_125	H2	Primary_125_H2	CG14671	CG14671		Current		1.33	no			
Primary_125	H3	Primary_125_H3	CG33201					1	no			
Primary_125	H4	Primary_125_H4	CG2911	CG2911		Current		1	no			
Primary_125	H5	Primary_125_H5	CG14673					1	no			
Primary_125	H6	Primary_125_H6	CG31545					1	no			
Primary_125	H7	Primary_125_H7	CG2046	CG2046		Current		1	no			
Primary_125	H8	Primary_125_H8	CG31555	CG11000		Current	BcDNA:HL04389 CG31555	1	no			
