Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Gene Annotation Comments	n	ext	ecc	Ato	Nex	Nin	Nto	AF	BC	C	M	LA	P	Cluster	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9	Phenotype 10	Phenotype 11	Phenotype 12	Phenotype 13	Phenotype 14	Phenotype 15	Phenotype 16	Phenotype 17	Phenotype 18
HT62_J5	M-029584-00	401548	SNX30		0	0	0	0	0	0	1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT62_K19	M-029237-00				0	0	0	0	0	0.96	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT62_L16	M-029829-00	729717;731861;LOC729717	LOC729717;LOC729717;LOC729717	"siRNA matched to more than one gene (729717;731861;LOC729717,LOC729717;LOC729717;LOC729717)"	0	0	0	0	0	0	0	0.737	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT62_L22	M-029832-00	399979	SNX19		0	0	0	0	0	0	0	0	0	0	0	0.998	0	15	yes	multiple reagents															lamellipodia cells			
HT62_M10	M-029451-00		HMCN2		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT62_M11	M-029249-00		LOC392275		0	0	0	0	0.995	0	0	0	0	0	0	0	0	3	yes	multiple reagents			large nuclei															
HT62_M18	M-029462-00				0	0	0	0	0	0	0	0	0	0	0	0	1	4	yes	multiple reagents				cells with protrusions														
HT62_N11	M-029646-00				0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT62_N5	M-029640-00	727807;729262;283008	FAM22C;FAM22B;FAM22E	"siRNA matched to more than one gene (727807;729262;283008,FAM22C;FAM22B;FAM22E)"	1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT62_P6	M-029862-00				1	0	0	0	0	0	0.683	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT63_A13	M-029911-00				0	0	0	-0.834	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT63_A16	M-030114-00	LOC731039;731039	LOC731039;LOC731039	"siRNA matched to more than one gene (LOC731039;731039,LOC731039;LOC731039)"	0	0	0.879	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT63_A23	M-029926-00	387273	KRTAP5-10		0	1	0	0	0	1	0	0	1	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT63_A6	M-030104-00				0	0	0	0	0	0	-1	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT63_F21	M-030348-00	390429	OR4N2		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT63_F23	M-030352-00	390436	OR4K17		-0.53	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT63_F6	M-030527-00	LOC646079;646079	LOC646079;LOC646079	"siRNA matched to more than one gene (LOC646079;646079,LOC646079;LOC646079)"	0	0	0	0	0	0	0.658	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT63_H11	M-030363-00	LOC100128793;FLJ43390	LOC100128793;FLJ43390	"siRNA matched to more than one gene (LOC100128793;FLJ43390,LOC100128793;FLJ43390)"	0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT63_H13	M-030365-00		LOC646279		0	0	0	0.997	0	0	-1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT63_H17	M-030368-00		ZBTB42		0	0	0	0	1	1	0	0.937	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT63_I16	M-030203-00		LOC100128060		0	-0.755	0	0	-0.595	0	0	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT63_J22	M-030592-00	9284;642778;LOC399491;339047;642799;LOC729978;LOC729602	NPIP;LOC642778;LOC399491;LOC339047;LOC642799;LOC729978;LOC729602	"siRNA matched to more than one gene (9284;642778;LOC399491;339047;642799;LOC729978;LOC729602,NPIP;LOC642778;LOC399491;LOC339047;LOC642799;LOC729978;LOC729602)"	0	0	-0.982	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT63_K23	M-030055-00				0	0	0	0	0	0	0.667	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT63_L14	M-030609-00				0	0	0.811	0	0	0	0	0	0	0	0	0	0.928	6	yes	multiple reagents						elongated cells with protrusions												
HT63_L22	M-030618-00				-0.503	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT63_M17	M-030066-00	LOC728148;728148	LOC728148;LOC728148	"siRNA matched to more than one gene (LOC728148;728148,LOC728148;LOC728148)"	0	0	0.972	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT63_N6	M-030620-00	3178;664709	HNRNPA1;HNRPA1L-2	"siRNA matched to more than one gene (3178;664709,HNRNPA1;HNRPA1L-2)"	1	0	0	0	0	0	0.718	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT63_O5	M-030076-00	100124700	HOTAIR		1	0	0	0	0	0	0.998	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT63_P10	M-030647-00				0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT63_P11	M-030461-00				0.947	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT64_A5	M-030678-00				0	0	0	-0.809	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_A6	M-030870-00		LOC390760		0	0	0	-0.788	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_B12	M-031323-00				0	0.969	0	0	1	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_B18	M-031332-00	728329;LOC728329;731541	LOC728329;LOC728329;LOC728329	"siRNA matched to more than one gene (728329;LOC728329;731541,LOC728329;LOC728329;LOC728329)"	0	0	0	0	0	0	0	0.64	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_B7	M-031085-00		LOC388532		-0.51	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_B9	M-031088-00				0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT64_D20	M-031359-00				0	0	0	0	0	0	0	0	0	0	0.987	0	0	11	yes	multiple reagents											metaphase cells							
HT64_F17	M-031148-00	388561;91661	ZNF761;ZNF765	"siRNA matched to more than one gene (388561;91661,ZNF761;ZNF765)"	0	0	0	0	0	0	-1	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT64_F23	M-031159-00	388567	ZNF749		0	0	0	0	-0.83	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_G21	M-030779-00		LOC729652		0	0	0	0	0	1	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT64_G7	M-030758-00				-0.745	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_H10	M-031398-00				0	0	-0.865	0	0	0	0	0	0	0	0.992	0	0	7	yes	multiple reagents							SM phenotype (round cells and many in metaphase)											
HT64_H15	M-031167-00	390928	FLJ16165		0	0	-0.987	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT64_H5	M-031160-00	400720;LOC100130341	ZNF772;LOC100130341	"siRNA matched to more than one gene (400720;LOC100130341,ZNF772;LOC100130341)"	0	0	0.746	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_H8	M-031396-00				-0.597	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_I11	M-030796-00				0	-0.741	0	0	-0.797	0	0.925	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_J15	M-031205-00	23217	KIAA1086		0	0	0	0	-0.702	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_J21	M-031208-00	729433;LOC729433;4298	LOC729433;LOC729433;MLLT1	"siRNA matched to more than one gene (729433;LOC729433;4298,LOC729433;LOC729433;MLLT1)"	0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT64_J23	M-031211-00	401895	LOC401895		-0.564	0.995	0	0	0	0	0	0	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT64_K11	M-030810-00				0	0	0	0	-0.758	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_K22	M-031043-00				-0.564	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_L16	M-031463-00				0	-0.883	0	0	-0.829	0	1	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT64_L21	M-031233-00	LOC730644;LOC730651	LOC730644;LOC730651	"siRNA matched to more than one gene (LOC730644;LOC730651,LOC730644;LOC730651)"	0	-0.573	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_L22	M-031470-00				-0.53	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_L5	M-031213-00	390874;LOC100131251	ONECUT3;LOC100131251	"siRNA matched to more than one gene (390874;LOC100131251,ONECUT3;LOC100131251)"	0	0	-0.914	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT64_M13	M-030842-00		LOC100129978		-0.55	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_M17	M-030844-00	388335	LOC388335		0	0	0	0	1	0	0	0	0	0	0	0	0	3	yes	multiple reagents			large nuclei															
HT64_M22	M-031060-00	LOC400652;LOC646527;646527	LOC400652;LOC646527;LOC646527	"siRNA matched to more than one gene (LOC400652;LOC646527;646527,LOC400652;LOC646527;LOC646527)"	0	-0.789	0	0	-0.8	0	0.809	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT64_M6	M-031047-00				0	0	-0.999	0	0	0	0.88	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_N14	M-031483-00	LOC391322;391322	LOC391322;LOC391322	"siRNA matched to more than one gene (LOC391322;391322,LOC391322;LOC391322)"	0	0	0	0	0	0	0	0	0	0	0.983	0	0	11	yes	multiple reagents											metaphase cells							
HT64_N22	M-031500-00				0	0	0	0	-0.738	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT64_N7	M-031255-00	LOC729903;LOC441876;6217;441876	LOC729903;LOC441876;RPS16;LOC441876	"siRNA matched to more than one gene (LOC729903;LOC441876;6217;441876,LOC729903;LOC441876;RPS16;LOC441876)"	0	0	0.99	-0.713	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT64_O11	M-030854-00				1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT64_O19	M-030863-00	LOC400581;10750	LOC400581;GRAP	"siRNA matched to more than one gene (LOC400581;10750,LOC400581;GRAP)"	0	0	0.933	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT64_O5	M-030850-00				0	0	0	0	0	0	0	0	0	0	0.992	0	0	11	yes	multiple reagents											metaphase cells							
HT65_A17	M-031559-00	LOC648927;11143	LOC648927;MYST2	"siRNA matched to more than one gene (LOC648927;11143,LOC648927;MYST2)"	0	0	0.865	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT65_A18	M-032305-00	163223;7757	ZNF676;ZNF208	"siRNA matched to more than one gene (163223;7757,ZNF676;ZNF208)"	0	0.782	0	0	0.938	0	0	0	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_A7	M-031547-00	LOC389857;389857;441495;347549;LOC347549	LOC389857;LOC389857;LOC441495;LOC347549;LOC347549	"siRNA matched to more than one gene (LOC389857;389857;441495;347549;LOC347549,LOC389857;LOC389857;LOC441495;LOC347549;LOC347549)"	0	1	0	0	0	0	0	0	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT65_C14	M-032313-00	53345	TM6SF2		0	0	0	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT65_C23	M-031591-00	LOC643015;643015;389900	LOC643015;LOC643015;LOC643015	"siRNA matched to more than one gene (LOC643015;643015;389900,LOC643015;LOC643015;LOC643015)"	0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT65_C6	M-032309-00	414059;TBC1D3I;653380;729873;LOC653382;414060;84218;729837;729877;727735;654341;LOC100134348;TBC1D3C;728824;LOC100131384	TBC1D3B;TBC1D3I;LOC653380;TBC1D3F;LOC653382;TBC1D3C;TBC1D3;LOC729837;TBC1D3E;TBC1D3H;TBC1D3G;LOC100134348;TBC1D3C;LOC728824;LOC100131384	"siRNA matched to more than one gene (414059;TBC1D3I;653380;729873;LOC653382;414060;84218;729837;729877;727735;654341;LOC100134348;TBC1D3C;728824;LOC100131384,TBC1D3B;TBC1D3I;LOC653380;TBC1D3F;LOC653382;TBC1D3C;TBC1D3;LOC729837;TBC1D3E;TBC1D3H;TBC1D3G;LOC100134348;TBC1D3C;LOC728824;LOC100131384)"	0	0	0	0	0	0	0	1	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_D13	M-032396-00	440590;ZYG11A	ZYG11A;ZYG11A	"siRNA matched to more than one gene (440590;ZYG11A,ZYG11A;ZYG11A)"	0	0	0.819	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT65_D19	M-032399-00	440738	MAP1LC3C		0	0	0	0	0	0.982	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT65_E20	M-032326-00	414301	DDI1		0	0	0	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT65_F17	M-032408-00	441476;LOC100129722	LOC441476;LOC100129722	"siRNA matched to more than one gene (441476;LOC100129722,LOC441476;LOC100129722)"	-0.597	0	0.999	0	0	0	-1	0	0	0	0	0	1	6	yes	multiple reagents						elongated cells with protrusions												
HT65_F19	M-032409-00	441478	NRARP		-0.719	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_G20	M-032337-00	425054;26609;51481;VCX;51480	VCX3B;VCX;VCX3A;VCX;VCX2	"siRNA matched to more than one gene (425054;26609;51481;VCX;51480,VCX3B;VCX;VCX3A;VCX;VCX2)"	-0.55	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_G7	M-031613-00	LOC650024;54967	LOC650024;CXorf48	"siRNA matched to more than one gene (LOC650024;54967,LOC650024;CXorf48)"	0	0	-0.648	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_H12	M-032497-00	387264;CAD;23148	KRTAP5-1;CAD;CAD	"siRNA matched to more than one gene (387264;CAD;23148,KRTAP5-1;CAD;CAD)"	0	0	0	0	0	0	-1	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT65_J20	M-032511-00	10328	COX4NB		0	0	-0.612	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT65_J22	M-032512-00	8831	SYNGAP1		0	0	0	0	1	0.97	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_K20	M-032357-00	390157	OR8K1		0	0	0	0	0	0	0	0.805	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_L13	M-032436-00	81392	OR2AE1		0	0.993	0	0	0	0	0	0	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT65_M19	M-031679-00				-0.53	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_N17	M-032448-00	390201	OR10V1		0	0	0.521	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_N8	M-032525-00	341416	OR6C2		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT65_O9	M-031696-00	LOC100132125;LOC100130595	LOC100132125;LOC100130595	"siRNA matched to more than one gene (LOC100132125;LOC100130595,LOC100132125;LOC100130595)"	0	0	0	0	0	0	0	0.911	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT65_P10	M-032539-00	404550	C16orf74		0	0	0	1	0	0	0	1	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_P17	M-032460-00	441608	OR5B3		0	0	0	0	0	0	1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT65_P23	M-032463-00		GGNBP1		0	0	0	0.997	0	0	0	0	0	0	0	1	0	16	yes	multiple reagents																lamellipodia and high actin cells		
HT65_P5	M-032452-00	401666;401667;LOC440350	OR51A4;OR51A2;LOC440350	"siRNA matched to more than one gene (401666;401667;LOC440350,OR51A4;OR51A2;LOC440350)"	0	0	0	0	0	0	0.834	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT66_C21	M-031825-00				0	0	0	-0.7	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT66_E15	M-032281-00				0	0	0	0	0	0	-1	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT67_A9	M-005415-01	134	ADORA1		0	0	0	0	-0.875	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT67_B20	M-005594-01	128674	PROKR2		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT67_B22	M-005595-00	10886	NPFFR2		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT67_C11	M-005426-01	154	ADRB2		0	0	0	0	1	0	0	0	0	0	1	0	0		yes	multiple reagents																		other phenotype
HT67_C15	M-004325-01	156	ADRBK1		0	0	0	0	0	0	-1	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT67_C17	M-004326-00	157	ADRBK2		0	0	0	1	0	0	0	0	0	0	0	1	0	16	yes	multiple reagents																lamellipodia and high actin cells		
HT67_D19	M-005533-00	139378	GPR112		-0.523	0	0.795	0	0	0	0	0	0	0	0	0	0.978	4+6	yes	multiple reagents				cells with protrusions		elongated cells with protrusions												
HT67_D20	M-005605-00	54329	GPR85		0	0	0	0	0	0	0	0	0	0	0	0	0.838		yes	multiple reagents																		other phenotype
HT67_D21	M-005534-00	165082	GPR113		0	0	0	0	0	0	0	0	0	0	0	0.625	0		yes	multiple reagents																		other phenotype
HT67_D7	M-005525-01	339403	RXFP4		-0.623	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT67_D8	M-005598-01	27201	GPR78		-0.584	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT67_F13	M-005540-00	25960	GPR124		0	0	0	0	0	0	0	0	0	0	0	0	1	4	yes	multiple reagents				cells with protrusions														
HT67_F14	M-005610-01	51704	GPRC5B		0	0	0.954	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT67_F21	M-025110-00	221391	OPN5		0	1	0	0	1	1	0	1	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT67_G7	M-005437-01	643	BLR1		0	0	-0.96	0	0	1	0	0	0	0	1	0	0	7	yes	multiple reagents							SM phenotype (round cells and many in metaphase)											
HT67_H22	M-005620-02	2915	GRM5		0	0	0	0	0.768	1	0	0.992	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT67_I12	M-005499-01	8321	FZD1		0	0	0	0	0	0	0	0	0	0	0.661	0	0		yes	multiple reagents																		other phenotype
HT67_I16	M-005501-01	2535	FZD2		0	0	0	0	0	0	1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT67_J18	M-004340-03	3269	HRH1		0	0	0	0	0.929	0	0	1	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT67_J21	M-005560-00	2848	GPR25		0	0	0.756	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT67_K10	M-005506-01	8326	FZD9		0	-0.728	0	0	-0.767	0	0	0	0	0.987	0	0	0		yes	multiple reagents																		other phenotype
HT67_K11	M-005451-01	1233	CCR4		0	0	0.999	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT67_K12	M-005509-00	2550	GABBR1		0	1	0	0	0	1	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT67_L19	M-003604-01	2861	GPR37		0	1	0	0	0	0	0	0	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT67_L22	M-006205-00	9177	HTR3B		0	0	0	0	0	0	0	0	0	0	0	0	0.964	4	yes	multiple reagents				cells with protrusions														
HT67_L7	M-003951-01	2827	GPR3		0	0	0	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT67_L8	M-005634-00	3351	HTR1B		0	0	0	0	0	0	0	0	0	0	0.798	0	0		yes	multiple reagents																		other phenotype
HT67_M10	M-005515-00	2740	GLP1R		1	0	0	0	0	0	0.579	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT67_M20	M-010404-01	2770	GI1		0	1	0	0	1	1	0	0	0	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT67_N23	M-005578-00	9248;LOC100128688	GPR50;LOC100128688	"siRNA matched to more than one gene (9248;LOC100128688,GPR50;LOC100128688)"	0	0	0.877	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT67_O17	M-003898-00	2919	CXCL1		0	0	0	0	0	0	0	0	0	0	0.994	0	0	11	yes	multiple reagents											metaphase cells							
HT67_P12	M-012166-00	10314	LANCL1		0	0	0	0	0	0	0	1	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT67_P9	M-004901-00	84634	KISS1R		0	0	0	0	0	0	0	0	0	0	0	0	0.756		yes	multiple reagents																		other phenotype
HT68_A10	M-009795-00	81696	OR5V1		0	0	0	-0.987	-0.898	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT68_A16	M-013817-00	26659	OR7A5		0	0	0	-0.618	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT68_A7	M-005652-01	23284	LPHN3		0	0	0	-0.845	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT68_B23	M-010015-00	50837	TAS2R7		-0.557	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT68_B7	M-017680-00	259285	TAS2R39		0	1	0	0	0	0	-1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT68_C5	M-005659-01	4159	MC3R		0	0	-1	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT68_D23	M-008957-00	317701	VN1R2		-0.751	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT68_E23	M-008049-01	4883	NPR3		-0.584	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
