Plate	Well Number	Well	Plate_Well	Quality Control	siRNA Identifier	Gene Identifier	Gene Symbol	Gene Annotation Comments	Control Type	Score - nuclei stay close together (manual)	Score - strange nuclear shape (manual)	Score - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	Score - cell migration (manual)	Score - metaphase delay/arrest (manual)	Score - cell death (manual)	Score - metaphase alignment problems/including no metaphase (manual)	Score - pulsating nuclei (manual)	Score - small nucleus (manual)	Score - prometaphase delay/arrest (manual)	Score - condensation without mitosis/collapse of nucleus (manual)	Score - large nucleus (manual)	Score - failure in decondensation (manual)	Score - condensation followed by decondensation without completion of mitosis (manual)	Score - reduced mitotic index (manual)	Score - other (manual)	Score - no phenotype (manual)	Score - cell death (automatic)	Score - binuclear (automatic)	Score - polylobed (automatic)	Score - large (automatic)	Score - dynamic changes (automatic)	Score - mitotic delay/arrest (automatic)	Score - grape (automatic)	Score - migration (speed) (automatic)	Score - migration (distance) (automatic)	Score - increased proliferation (automatic)	siRNA phenotype reproducibility - nuclei stay close together (manual)	siRNA phenotype reproducibility - strange nuclear shape (manual)	siRNA phenotype reproducibility - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	siRNA phenotype reproducibility - cell migration (manual)	siRNA phenotype reproducibility - metaphase delay/arrest (manual)	siRNA phenotype reproducibility - cell death (manual)	siRNA phenotype reproducibility - metaphase alignment problems/including no metaphase (manual)	siRNA phenotype reproducibility - pulsating nuclei (manual)	siRNA phenotype reproducibility - small nucleus (manual)	siRNA phenotype reproducibility - prometaphase delay/arrest (manual)	siRNA phenotype reproducibility - condensation followed by decondensation without completion of mitosis (manual)	siRNA phenotype reproducibility - large nucleus (manual)	siRNA phenotype reproducibility - failure in decondensation (manual)	siRNA phenotype reproducibility - condensation without mitosis/collapse of nucleus (manual)	siRNA phenotype reproducibility - cell death (automatic)	siRNA phenotype reproducibility - binuclear (automatic)	siRNA phenotype reproducibility - polylobed (automatic)	siRNA phenotype reproducibility - large (automatic)	siRNA phenotype reproducibility - dynamic changes (automatic)	siRNA phenotype reproducibility - mitotic delay/arrest (automatic)	siRNA phenotype reproducibility - grape (automatic)	siRNA phenotype reproducibility - migration (speed) (automatic)	siRNA phenotype reproducibility - migration (distance) (automatic)	siRNA phenotype reproducibility - increased proliferation (automatic)	Potential Mitotic Hit At Gene Level	Validated Mitotic Hit At Gene Level	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
LTValidMitosisSon384Plate06_03	270	L6	LTValidMitosisSon384Plate06_03_L6	TRUE	s300	ENSG00000140939	NOL3																				0.026201	0.17326	0.100038	-0.010314	0.004597	0.026311	0.020585	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	271	L7	LTValidMitosisSon384Plate06_03_L7	TRUE	s196024	ENSG00000186925	KRTAP19-7																				0.026355	0.157962	0.248609	0.132631	0.036189	0.045611	0.049026	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	3/4	0	0	1/4	1/4	0	0	0	yes	yes	yes	multiple replicates of reagent						binuclear (automatic)	polylobed (automatic)		
LTValidMitosisSon384Plate06_03	272	L8	LTValidMitosisSon384Plate06_03_L8	TRUE	s36614	ENSG00000122390	NP_079121.1																				0.001868	0.019846	0.050851	0.003746	0.004059	0.007174	-0.000475	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	274	L10	LTValidMitosisSon384Plate06_03_L10	TRUE	s9837	ENSG00000114026	OGG1																				0.001274	0.024605	0.050161	-0.001136	0.006196	0.008243	0.001444	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	275	L11	LTValidMitosisSon384Plate06_03_L11	TRUE	s379	ENSG00000116771	AGMAT				x	x		x													0.013008	0.024084	0.113414	0.022423	0.008308	0.017292	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	276	L12	LTValidMitosisSon384Plate06_03_L12	TRUE	s21895	ENSG00000186625	KATNA1																				0.030525	0.01985	0.050102	0.024411	0.048465	0.027373	0.015547	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	277	L13	LTValidMitosisSon384Plate06_03_L13	TRUE	s32730	ENSG00000174807	CD248																				-0.000808	0.030377	0.050724	0.012562	0.036212	0.017058	0.000344	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	278	L14	LTValidMitosisSon384Plate06_03_L14	TRUE	s16397	ENSG00000065883	CDC2L5				x	x			x	x											0.037092	0.008909	0.054074	-0.000295	0.018168	0.040747	-0.000561	NA	NA	NA	0	3/3	3/3	0	1/3	0	3/3	0	0	0	0	0	0	0	0	0	0	0	0	1/3	0	0	0	0	yes	yes	yes	multiple replicates of reagent		strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)		metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate06_03	279	L15	LTValidMitosisSon384Plate06_03_L15	TRUE	s45313	ENSG00000160838	C1ORF92																				0.009446	0.008502	0.095717	0.010352	0.00374	0.006236	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	280	L16	LTValidMitosisSon384Plate06_03_L16	TRUE	s34668	ENSG00000124302	CHST8																				0.033038	0.003771	0.082237	0.08077	0.020418	0.001504	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	281	L17	LTValidMitosisSon384Plate06_03_L17	TRUE	s7424	ENSG00000149503	INCENP		positive control																		0.023559	0.088203	0.397717	-0.008012	0.003852	0.076143	0.037281	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	282	L18	LTValidMitosisSon384Plate06_03_L18	TRUE	s10322	ENSG00000162928	PEX13																				-0.005632	0.012328	0.130191	0.188054	0.013875	0.017549	0.019803	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	283	L19	LTValidMitosisSon384Plate06_03_L19	TRUE	s14688	ENSG00000183696	UPP1																				-0.007054	0.008904	0.008199	0.043005	-0.006656	0.002571	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	284	L20	LTValidMitosisSon384Plate06_03_L20	TRUE	s39188	ENSG00000144057	ST6GAL2																				0.011594	0.069706	0.061538	0.013422	0.013195	0.012279	0.000709	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	286	L22	LTValidMitosisSon384Plate06_03_L22	TRUE	s17518	ENSG00000115944	COX7A2L																				-0.005984	-0.003717	-0.012698	0.079116	-0.002487	0.004727	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	287	L23	LTValidMitosisSon384Plate06_03_L23	TRUE	s20257	ENSG00000107833	NPM3																				0.012962	-0.009991	-0.005237	0.035723	0.005291	0.009801	0.001265	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	288	L24	LTValidMitosisSon384Plate06_03_L24	TRUE	s29196	ENSG00000196981	WDR5B																				0.034764	-0.004499	0.0454	0.088999	0.022304	0.034512	0.025969	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	289	M1	LTValidMitosisSon384Plate06_03_M1	TRUE	s8269	ENSG00000145012	LPP																				-0.001113	-0.00666	0.097624	0.043466	-0.000362	0.015118	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	290	M2	LTValidMitosisSon384Plate06_03_M2	TRUE	s31610	ENSG00000016864	GLT8D1																				0.000366	0.016537	0.067682	0.079136	0.004583	0.002061	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	291	M3	LTValidMitosisSon384Plate06_03_M3	TRUE	s3744	ENSG00000100448	CTSG																				0.017506	0.02666	0.027827	0.007753	-0.00004	0.012574	0.000096	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	292	M4	LTValidMitosisSon384Plate06_03_M4	TRUE	s17267	ENSG00000198901	PRC1																				0.105901	0.041319	0.113478	0.087051	0.053509	0.020163	0.025668	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	2/4	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	294	M6	LTValidMitosisSon384Plate06_03_M6	TRUE	s11432	ENSG00000169403	PTAFR																				0.037	-0.005642	-0.007962	0.045825	0.011487	0.008534	0.002037	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	295	M7	LTValidMitosisSon384Plate06_03_M7	TRUE	s35400	ENSG00000123144	C19ORF43																				0.009156	0.032617	0.064147	-0.003487	0.00047	0.004799	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	296	M8	LTValidMitosisSon384Plate06_03_M8	TRUE	s2515	ENSG00000134057	CCNB1																				0.024397	-0.009274	0.010654	0.137715	0.006065	0.010818	0.000144	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	297	M9	LTValidMitosisSon384Plate06_03_M9	TRUE	s23926	ENSG00000100307	CBX7			x	x	x															0.058551	0.038733	0.070559	0.057695	0.022956	0.014334	0.011354	NA	NA	NA	3/4	3/4	3/4	0	0	0	1/4	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent	nuclei stay close together (manual)	strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)						
LTValidMitosisSon384Plate06_03	298	M10	LTValidMitosisSon384Plate06_03_M10	TRUE	s229174			no perfect match to a gene transcript in Ensembl 53																			0.031405	0.02726	0.069626	0.038985	0.051344	0.011517	0.008703	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
LTValidMitosisSon384Plate06_03	299	M11	LTValidMitosisSon384Plate06_03_M11	TRUE	s41444	ENSG00000136883	KIF12																				0.021707	0.04629	0.123485	0.008074	0.039679	0.028566	0.00555	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	300	M12	LTValidMitosisSon384Plate06_03_M12	TRUE	s194472	ENSG00000168765	GSTM4																				0.007543	0.019019	0.029731	0.048971	0.000622	0.006166	0.009888	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	301	M13	LTValidMitosisSon384Plate06_03_M13	TRUE	s40822	ENSG00000168434	COG7																				0.008777	0.021267	0.058722	0.006391	0.014805	0.010623	0.000509	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	302	M14	LTValidMitosisSon384Plate06_03_M14	TRUE	s31611																						-0.001559	0.042268	0.007805	-0.011859	0.021463	0.00828	0.005093	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
LTValidMitosisSon384Plate06_03	303	M15	LTValidMitosisSon384Plate06_03_M15	TRUE	s25251	ENSG00000162980	ARL5A																				0.031229	-0.010375	-0.015685	0.05393	0.033588	0.00479	0.001205	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	304	M16	LTValidMitosisSon384Plate06_03_M16	TRUE	s37766	ENSG00000112462	OR12D3																				0.013707	0.014604	0.018823	-0.007774	0.003435	-0.001175	0.003584	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	305	M17	LTValidMitosisSon384Plate06_03_M17	TRUE	s10410	ENSG00000013375	PGM3																				0.104993	0.021866	0.074946	0.095709	0.051334	0.070217	0.011858	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	306	M18	LTValidMitosisSon384Plate06_03_M18	TRUE	s48851	ENSG00000186517	ARHGAP30							x		x											0.022707	-0.008572	-0.006342	0.058338	0.019789	0.015726	0.001362	NA	NA	NA	0	0	0	0	3/4	0	3/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent				metaphase delay/arrest (manual)	metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate06_03	307	M19	LTValidMitosisSon384Plate06_03_M19	TRUE	s38242	ENSG00000189077	TMEM120A																				0.031667	-0.002149	0.077633	0.009989	0.034322	0.002843	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	308	M20	LTValidMitosisSon384Plate06_03_M20	TRUE	s38074	ENSG00000154319	C8ORF13																			x	0.010305	-0.011748	-0.007088	0.029764	-0.009515	0.00012	-0.000062	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	309	M21	LTValidMitosisSon384Plate06_03_M21	TRUE	s28914	ENSG00000172554	SNTG2																				0.065298	-0.011116	-0.014686	0.018399	0.001969	0.007762	0.002037	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	310	M22	LTValidMitosisSon384Plate06_03_M22	TRUE	s16490	ENSG00000107581	EIF3A																				0.012214	0.002352	0.01116	0.017326	0.009161	0.008936	0.003795	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	yes												
LTValidMitosisSon384Plate06_03	311	M23	LTValidMitosisSon384Plate06_03_M23	TRUE	s25205	ENSG00000113209	PCDHB5																				0.025398	0.009122	0.062532	0.062883	0.016253	0.003313	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	312	M24	LTValidMitosisSon384Plate06_03_M24	TRUE	s52666	ENSG00000180974	OR52E4																				-0.002611	0.024824	0.011902	0.018602	0.038522	0.010129	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	314	N2	LTValidMitosisSon384Plate06_03_N2	TRUE	s21664	ENSG00000142945	KIF2C																				0.012763	0.030329	0.133384	0.102273	0.012091	0.047164	0.022273	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	1/4	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	315	N3	LTValidMitosisSon384Plate06_03_N3	TRUE	s42755	ENSG00000153944	MSI2																				0.001013	0.008353	0.034291	0.000685	0.025044	-0.002436	0.001405	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	316	N4	LTValidMitosisSon384Plate06_03_N4	TRUE	s19363	ENSG00000184634	MED12																			x	0.055098	0.100613	-0.005446	0.038554	-0.010401	0.00164	0.000262	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	317	N5	LTValidMitosisSon384Plate06_03_N5	TRUE	s14553	ENSG00000160201	U2AF1								x	x											0.266446	0.0267	0.094931	0.090884	0.035697	0.070305	0.013938	NA	NA	NA	0	2/4	1/4	0	1/4	0	3/4	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	yes	yes	yes	multiple replicates of reagent					metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate06_03	318	N6	LTValidMitosisSon384Plate06_03_N6	TRUE	s21307	ENSG00000183207	RUVBL2																				0.088323	0.03079	0.113309	-0.012463	0.020431	0.008267	0.023859	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	320	N8	LTValidMitosisSon384Plate06_03_N8	TRUE	s16501	ENSG00000175390	EIF3F																				0.030374	0.057285	-0.001556	0.023774	0.011849	0.013983	0.000112	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	321	N9	LTValidMitosisSon384Plate06_03_N9	TRUE	s8911	ENSG00000124615	MOCS1																				0.010113	-0.010375	0.003035	0.044645	0.008074	0.023584	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	322	N10	LTValidMitosisSon384Plate06_03_N10	TRUE	s24857	ENSG00000163659	TIPARP																			x	0.008946	0.042787	-0.006194	-0.011006	-0.005298	0.005797	0.000867	NA	NA	NA	2/4	2/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	323	N11	LTValidMitosisSon384Plate06_03_N11	TRUE	s25973	ENSG00000124391	IL17C																				0.018983	-0.004701	0.154976	0.021034	0.069006	0.011853	0.013133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	324	N12	LTValidMitosisSon384Plate06_03_N12	TRUE	s45065	ENSG00000161888	SPC24																				0.007526	0.011113	0.094876	-0.001441	0.055405	0.057184	0.037668	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	1/4	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	325	N13	LTValidMitosisSon384Plate06_03_N13	TRUE	s30567	ENSG00000164253	WDR41																				-0.00463	0.037784	-0.004873	0.015943	0.001559	0.005991	0.001332	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	326	N14	LTValidMitosisSon384Plate06_03_N14	TRUE	s8398	ENSG00000175387	SMAD2																				0.01446	0.053413	0.025413	0.169473	0.018474	0.001242	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	327	N15	LTValidMitosisSon384Plate06_03_N15	TRUE	s19544	ENSG00000129354	AP1M2																				-0.005316	0.067446	0.072995	0.006248	0.017119	0.010016	0.002242	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	328	N16	LTValidMitosisSon384Plate06_03_N16	TRUE	s11728	ENSG00000179262	RAD23A																				0.587221	0.001586	0.040755	-0.010343	0.05774	0.308221	0.106392	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	4/4	3/4	0	0	0	yes	yes	yes	multiple replicates of reagent								mitotic delay/arrest (automatic)	grape (automatic)
LTValidMitosisSon384Plate06_03	329	N17	LTValidMitosisSon384Plate06_03_N17	TRUE	s31659	ENSG00000053501	USE1																				0.025529	0.035997	0.070944	0.044554	0.032292	0.009973	0.004749	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	330	N18	LTValidMitosisSon384Plate06_03_N18	TRUE	s36916	ENSG00000179674	ARL14																				0.032515	0.018637	-0.00002	0.019001	0.048713	0.015638	0.00073	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	332	N20	LTValidMitosisSon384Plate06_03_N20	TRUE	s22746	ENSG00000088325	TPX2																				0.56268	-0.010375	0.020966	-0.006324	0.14532	0.359513	0.068815	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	0	0	4/4	4/4	0	0	0	yes	yes	yes	multiple replicates of reagent								mitotic delay/arrest (automatic)	grape (automatic)
LTValidMitosisSon384Plate06_03	333	N21	LTValidMitosisSon384Plate06_03_N21	TRUE	s13950	ENSG00000139372	TDG																				-0.004282	0.023457	0.119522	0.02218	0.017247	0.011526	0.002002	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	334	N22	LTValidMitosisSon384Plate06_03_N22	TRUE	s39601	ENSG00000138138	ATAD1																				0.03989	0.030901	0.037095	0.029328	0.055874	0.007804	0.000092	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	335	N23	LTValidMitosisSon384Plate06_03_N23	TRUE	s18044	ENSG00000099337	KCNK6																				0.017055	0.010532	0.034844	0.018127	0.00368	0.013753	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	336	N24	LTValidMitosisSon384Plate06_03_N24	TRUE	s19084	ENSG00000196422	KIAA0649																				-0.001509	0.068116	0.003113	0.069621	0.032194	0.004964	0.005127	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	337	O1	LTValidMitosisSon384Plate06_03_O1	TRUE	s26763	ENSG00000053900	ANAPC4																				0.05665	0.005947	0.054843	0.06225	0.047654	0.034384	0.005114	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	338	O2	LTValidMitosisSon384Plate06_03_O2	TRUE	s20539	ENSG00000100934	SEC23A			x	x	x															0.025786	0.08813	0.069082	0.04827	0.006589	0.012776	0.011805	NA	NA	NA	4/4	4/4	4/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent	nuclei stay close together (manual)	strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)						
LTValidMitosisSon384Plate06_03	339	O3	LTValidMitosisSon384Plate06_03_O3	TRUE	s20276	ENSG00000006116	CACNG3																				0.003998	0.05665	0.194654	0.016368	0.016453	0.011812	0.018862	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate06_03	340	O4	LTValidMitosisSon384Plate06_03_O4	TRUE	s7644	ENSG00000184916	JAG2																				-0.004999	0.006768	0.018222	0.05773	-0.002418	0.007168	-0.000055	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	341	O5	LTValidMitosisSon384Plate06_03_O5	TRUE	s31401	ENSG00000069248	NUP133								x			x									0.036685	-0.011906	0.021311	0.020356	0.001887	0.006365	-0.000055	NA	NA	NA	0	1/4	1/4	0	2/4	0	2/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	342	O6	LTValidMitosisSon384Plate06_03_O6	TRUE	s5485	ENSG00000145863	GABRA6																				-0.00418	0.034807	0.026652	0.078188	-0.007027	0.006942	0.001211	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate06_03	344	O8	LTValidMitosisSon384Plate06_03_O8	TRUE	s2971	ENSG00000180198	RCC1			x	x	x		x	x	x											0.090257	0.036749	0.099535	0.022529	0.043109	0.049644	0.037046	NA	NA	NA	2/4	3/4	3/4	0	2/4	0	2/4	0	0	0	0	0	0	0	0	0	1/4	0	0	1/4	1/4	0	0	0	yes	yes	yes	multiple replicates of reagent		strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)						
LTValidMitosisSon384Plate06_03	345	O9	LTValidMitosisSon384Plate06_03_O9	TRUE	s22493	ENSG00000115977	AAK1																				0.014324	0.039863	0.063946	0.008512	-0.004396	0.003571	0.00176	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	346	O10	LTValidMitosisSon384Plate06_03_O10	TRUE	s2781	ENSG00000179776	CDH5																				0.009707	0.035722	0.12146	-0.005795	0.013118	0.01444	0.013209	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate06_03	347	O11	LTValidMitosisSon384Plate06_03_O11	TRUE	s36394	ENSG00000104361	NPAL2																				0.015539	-0.007871	-0.014498	0.006093	0.003178	0.008786	0.00219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
