Plate,Well Number,Well,Gene Identifier %% url=http://www.ensembl.org/id/%s,Gene Symbol,Gene Symbol Alias,Description,Control Type,Control Comments,Quality Control,Quality Control Comments,Comments,Experimental Condition[genotype],Changed in allR,Observation,Phenotype
WT_plate3,375,P15,,,,,,,,,no annotation available; no image available,,,,
WT_plate3,376,P16,,,,,,,,,no annotation available; no image available,,,,
WT_plate3,377,P17,,,,,,,,,no annotation available; no image available,,,,
WT_plate3,378,P18,,,,,,,,,no annotation available; no image available,,,,
WT_plate3,379,P19,,,,,,,,,no annotation available; no image available,,,,
WT_plate3,380,P20,,,,,,,,,no annotation available; no image available,,,,
WT_plate3,381,P21,,,,,,,,,no annotation available; no image available,,,,
WT_plate3,382,P22,,,,,,,,,no annotation available; no image available,,,,
WT_plate3,383,P23,,,,,,,,,no annotation available; no image available,,,,
WT_plate3,384,P24,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,1,A1,YDL085C-A,YDL085C-A,,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus,,,,,,wild type smt3,yes,,
WT_plate4,2,A2,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,3,A3,YER008C,SEC3,PSL1,"Subunit of the exocyst complex (Sec3p, Sec5p, Sec6p, Sec8p, Sec10p, Sec15p, Exo70p, Exo84p) which mediates targeting of post-Golgi vesicles to sites of active exocytosis; Sec3p specifically is a spatial landmark for secretion",,,,,,wild type smt3,yes,,
WT_plate4,4,A4,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,5,A5,YPR055W,SEC8,,"Essential 121kDa subunit of the exocyst complex (Sec3p, Sec5p, Sec6p, Sec8p, Sec10p, Sec15p, Exo70p, and Exo84p), which has the essential function of mediating polarized targeting of secretory vesicles to active sites of exocytosis",,,,,,wild type smt3,yes,,
WT_plate4,6,A6,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,7,A7,YDR080W,VPS41,VPL20|VAM2|SVL2|FET2|CVT8,Vacuolar membrane protein that is a subunit of the homotypic vacuole fusion and vacuole protein sorting (HOPS) complex; essential for membrane docking and fusion at the Golgi-to-endosome and endosome-to-vacuole stages of protein transport,,,,,,wild type smt3,yes,,
WT_plate4,8,A8,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,9,A9,YLR067C,PET309,,"Specific translational activator for the COX1 mRNA, also influences stability of intron-containing COX1 primary transcripts; localizes to the mitochondrial inner membrane; contains seven pentatricopeptide repeats (PPRs",,,,,,wild type smt3,no,,
WT_plate4,10,A10,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,11,A11,YLR450W,HMG2,,"One of two isozymes of HMG-CoA reductase that convert HMG-CoA to mevalonate, a rate-limiting step in sterol biosynthesis; overproduction induces assembly of peripheral ER membrane arrays and short nuclear-associated membrane stacks",,,,,,wild type smt3,no,,
WT_plate4,12,A12,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,13,A13,YML075C,HMG1,,"One of two isozymes of HMG-CoA reductase that catalyzes the conversion of HMG-CoA to mevalonate, which is a rate-limiting step in sterol biosynthesis; localizes to the nuclear envelope; overproduction induces the formation of karmellae",,,,,,wild type smt3,no,,
WT_plate4,14,A14,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,15,A15,YIL048W,NEO1,,Putative aminophospholipid translocase (flippase) involved in endocytosis and vacuolar biogenesis; localizes to endosomes and the Golgi aparatus,,,,,,wild type smt3,yes,,
WT_plate4,16,A16,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,17,A17,,,,,,,,,no annotation available,,,,
WT_plate4,18,A18,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,19,A19,YIL068C,SEC6,,"Essential 88kDa subunit of the exocyst complex, which mediates polarized targeting of secretory vesicles to active sites of exocytosis; dimeric form of Sec6p interacts with Sec9p in vitro and inhibits t-SNARE assembly",,,,,,wild type smt3,yes,,
WT_plate4,20,A20,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,21,A21,,,,,,,,,no annotation available,,,,
WT_plate4,22,A22,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,23,A23,YKR001C,Vps1,,,,,,,,wild type smt3,yes,,
WT_plate4,24,A24,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,25,B1,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,26,B2,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,27,B3,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,28,B4,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,29,B5,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,30,B6,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,31,B7,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,32,B8,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,33,B9,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,34,B10,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,35,B11,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,36,B12,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,37,B13,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,38,B14,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,39,B15,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,40,B16,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,41,B17,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,42,B18,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,43,B19,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,44,B20,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,45,B21,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,46,B22,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,47,B23,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,48,B24,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,49,C1,YPL221W,FLC1,BOP1|HUF1,Putative FAD transporter; required for uptake of FAD into endoplasmic reticulum; involved in cell wall maintenance,,,,,,wild type smt3,yes,,
WT_plate4,50,C2,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,51,C3,YLR166C,SEC10,,"Essential 100kDa subunit of the exocyst complex (Sec3p, Sec5p, Sec6p, Sec8p, Sec10p, Sec15p, Exo70p, and Exo84p), which has the essential function of mediating polarized targeting of secretory vesicles to active sites of exocytosis",,,,,,wild type smt3,yes,,
WT_plate4,52,C4,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,53,C5,YOR270C,VPH1,,"Subunit a of vacuolar-ATPase V0 domain, one of two isoforms (Vph1p and Stv1p); Vph1p is located in V-ATPase complexes of the vacuole while Stv1p is located in V-ATPase complexes of the Golgi and endosomes",,,,,,wild type smt3,yes,,
WT_plate4,54,C6,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,55,C7,YDR497C,ITR1,,"Myo-inositol transporter with strong similarity to the minor myo-inositol transporter Itr2p, member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p",,,,,,wild type smt3,yes,,
WT_plate4,56,C8,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,57,C9,YBR132C,AGP2,,"High affinity polyamine permease, preferentially uses spermidine over putrescine; expression is down-regulated by osmotic stress; plasma membrane carnitine transporter, also functions as a low-affinity amino acid permease",,,,,,wild type smt3,no,,
WT_plate4,58,C10,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,59,C11,YNL065W,AQR1,,"Plasma membrane multidrug transporter of the major facilitator superfamily, confers resistance to short-chain monocarboxylic acids and quinidine; involved in the excretion of excess amino acids",,,,,,wild type smt3,yes,,
WT_plate4,60,C12,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,61,C13,YHL028W,WSC4,YFW1|YHC8,ER membrane protein involved in the translocation of soluble secretory proteins and insertion of membrane proteins into the ER membrane; may also have a role in the stress response but has only partial functional overlap with WSC1-3,,,,,,wild type smt3,yes,,
WT_plate4,62,C14,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,63,C15,YER056C,FCY2,BRA7,"Purine-cytosine permease, mediates purine (adenine, guanine, and hypoxanthine) and cytosine accumulation",,,,,,wild type smt3,no,,
WT_plate4,64,C16,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,65,C17,YOR092W,ECM3,YOR3165W,Non-essential protein of unknown function; involved in signal transduction and the genotoxic response; induced rapidly in response to treatment with 8-methoxypsoralen and UVA irradiation,,,,,,wild type smt3,no,,
WT_plate4,66,C18,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,67,C19,YPL265W,DIP5,,"Dicarboxylic amino acid permease, mediates high-affinity and high-capacity transport of L-glutamate and L-aspartate; also a transporter for Gln, Asn, Ser, Ala, and Gly",,,,,,wild type smt3,no,,
WT_plate4,68,C20,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,69,C21,YJL085W,EXO70,,"Subunit of the exocyst complex (Sec3p, Sec5p, Sec6p, Sec8p, Sec10p, Sec15p, Exo70p, and Exo84p), which directs secretory vesicles to active sites of exocytosis; acts with Sec3p in membrane targeting of the exocyst via PI(4,5)P2 binding",,,,,,wild type smt3,no,,
WT_plate4,70,C22,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,71,C23,YBR008C,FLR1,,"Plasma membrane multidrug transporter of the major facilitator superfamily, involved in efflux of fluconazole, diazaborine, benomyl, methotrexate, and other drugs; expression induced in cells treated with the mycotoxin patulin",,,,,,wild type smt3,no,,
WT_plate4,72,C24,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,73,D1,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,74,D2,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,75,D3,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,76,D4,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,77,D5,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,78,D6,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,79,D7,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,80,D8,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,81,D9,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,82,D10,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,83,D11,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,84,D12,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,85,D13,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,86,D14,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,87,D15,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,88,D16,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,89,D17,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,90,D18,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,91,D19,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,92,D20,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,93,D21,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,94,D22,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,95,D23,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,96,D24,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,97,E1,YBR041W,FAT1,,Very long chain fatty acyl-CoA synthetase and long chain fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids,,,,,,wild type smt3,yes,,
WT_plate4,98,E2,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,99,E3,YBL042C,FUI1,,"High affinity uridine permease, localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport",,,,,,wild type smt3,no,,
WT_plate4,100,E4,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,101,E5,YDR481C,PHO8,phoH,"Repressible alkaline phosphatase, a glycoprotein localized to the vacuole; regulated by levels of inorganic phosphate and by a system consisting of Pho4p, Pho9p, Pho80p, Pho81p and Pho85p; dephosphorylates phosphotyrosyl peptides",,,,,,wild type smt3,no,,
WT_plate4,102,E6,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,103,E7,YOR370C,MRS6,MSI4,"Rab escort protein, forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene",,,,,,wild type smt3,yes,,
WT_plate4,104,E8,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,105,E9,YHL040C,ARN1,,"Transporter, member of the ARN family of transporters that specifically recognize siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin, ferrirhodin, and related siderophores",,,,,,wild type smt3,yes,,
WT_plate4,106,E10,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,107,E11,YDR345C,HXT3,,"Low affinity glucose transporter of the major facilitator superfamily, expression is induced in low or high glucose conditions",,,,,,wild type smt3,yes,,
WT_plate4,108,E12,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,109,E13,YHL003C,LAG1,,"Ceramide synthase component, involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine, functionally equivalent to Lac1p",,,,,,wild type smt3,no,,
WT_plate4,110,E14,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,111,E15,YCL027W,FUS1,,"Membrane protein localized to the shmoo tip, required for cell fusion; expression regulated by mating pheromone; proposed to coordinate signaling, fusion, and polarization events required for fusion; potential Cdc28p substrate",,,,,,wild type smt3,no,,
WT_plate4,112,E16,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,113,E17,YER064C,YER064C,,Non-essential nuclear protein; null mutation has global effects on transcription,,,,,,wild type smt3,no,,
WT_plate4,114,E18,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,115,E19,YDR323C,PEP7,VPT19|VPS19|VPL21|VAC1,"Multivalent adaptor protein that facilitates vesicle-mediated vacuolar protein sorting by ensuring high-fidelity vesicle docking and fusion, which are essential for targeting of vesicles to the endosome; required for vacuole inheritance",,,,,,wild type smt3,no,,
WT_plate4,116,E20,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,117,E21,YMR153W,NUP53,,"Subunit of the nuclear pore complex (NPC), interacts with karyopherin Kap121p or with Nup170p via overlapping regions of Nup53p, involved in activation of the spindle checkpoint mediated by the Mad1p-Mad2p complex",,,,,,wild type smt3,yes,,
WT_plate4,118,E22,,,,,,,,,no annotation available; no image available,,,,
WT_plate4,119,E23,YBR127C,VMA2,ATPSV|VAT2,"Subunit B of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm",,,,,,wild type smt3,yes,,
